year,annual-frozen-days
1987,132
1988,138
1989,79
1990,78
1991,111
1992,121
1993,133
1994,117
1995,124
1996,145
1997,125
1998,106
1999,110
2000,80
2001,128
2002,106
2003,118
2004,113
2005,125
2006,103
2007,85
2008,71
2009,112
2010,126
2011,89
2012,101
2013,110
2014,85
2015,83
2016,95
