year,V1,V2,V3,V9
,label V1-EMU,label V2-EMU,label V3,label V9-EMU
1987,1401,9,-237,0
1988,1238,8,-162,0
1989,1331,11,-210,0
1990,1224,10,-122,5
1991,1405,11,-296,0
1992,1259,10,-117,0
1993,1297,8,-332,0
1994,1389,9,-267,0
1995,1158,8,-224,1
1996,1086,8,-288,0
1997,1125,6,-194,0
1998,1094,9,-190,0
1999,1314,8,-337,0
2000,1188,7,-316,0
2001,1188,8,-258,0
2002,1145,8,-182,0
2003,1050,7,-116,0
2004,1304,7,-249,0
2005,1197,12,74,7
2006,1195,9,-164,2
2007,1376,7,-111,0
2008,1295,8,-277,1
2009,1357,9,81,0
2010,1203,8,-202,0
2011,1179,10,171,11
2012,1251,8,-287,0
2013,1199,8,-167,0
2014,1233,8,-242,0
2015,1099,9,-193,0
2016,1350,11,-214,1
2016
2017,1215,9,-137,1
2018,1405,7,-240,0
2019,1352,9,-351,1
2020,1456,9,-215,1
2021,1268,9,-408,0
2022,1384,10,-190,0
2023,1293,10,-359,0
2024,1380,10,-311,0
2025,1485,11,-106,0
2026,1349,9,-244,3
2027,1426,9,-272,0
2028,1290,10,-207,0
2029,1191,8,-325,0
2030,1269,9,-221,0
2031,1387,10,-188,0
2032,1204,10,-259,0
2033,1195,7,-127,0
2034,1344,12,-222,0
2035,1454,7,-345,0
2036,1387,9,-268,0
2037,1453,12,-244,0
2038,1380,10,-253,0
2039,1354,9,-110,0
2040,1163,9,-238,0
2041,1179,8,-223,1
2042,1373,10,-269,0
2043,1316,10,-162,1
2044,1440,10,-194,2
2045,1362,10,-129,0
2046,1352,10,-303,0
