year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-EMU,label C2-EMU,label C3-EMU,label C12-EMU,label M1,label M2,label M8-EMU,label Co2,label Co3-EMU
1987,22,0,-186,0,0,-201,20,62,59
1988,20,0,-140,5,0,-77,33,50,111
1989,10,0,-60,2,0,-155,39,51,65
1990,14,0,-23,3,1,-103,36,38,56
1991,20,0,-101,2,0,-187,33,57,70
1992,11,0,-78,2,1,-98,32,51,110
1993,14,0,-173,3,0,-272,28,48,71
1994,18,1,-39,5,0,-211,31,41,64
1995,20,0,-84,4,0,-210,27,45,42
1996,7,0,-126,3,0,-218,41,50,24
1997,14,0,-92,5,0,-111,43,49,97
1998,11,0,-115,3,0,-161,39,51,77
1999,18,2,-251,1,0,-285,24,47,111
2000,11,0,-207,3,0,-194,36,45,83
2001,18,0,-110,3,0,-225,31,42,76
2002,10,0,-146,2,0,-163,35,58,92
2003,8,0,-24,3,0,-68,44,29,59
2004,17,0,-60,4,2,-183,37,48,64
2005,17,4,127,5,0,131,36,41,53
2006,21,0,-80,2,0,-116,30,40,130
2007,22,0,-42,2,0,-100,18,35,94
2008,21,0,-116,6,4,-175,39,45,76
2009,24,0,91,2,1,130,28,36,143
2010,14,0,-97,3,2,-128,37,42,97
2011,15,2,248,2,1,217,32,56,61
2012,19,0,-66,5,1,-231,36,65,41
2013,13,0,-9,1,0,-113,38,39,26
2014,17,0,-65,3,1,-243,41,53,20
2015,10,0,-138,4,0,-183,47,54,157
2016,21,0,-96,2,0,-130,30,37,64
2016
2017,9,1,-63,4,0,-125,33,29,87
2018,33,0,-198,4,0,-220,16,49,78
2019,18,0,-223,1,0,-320,21,46,37
2020,19,0,-157,4,1,-173,23,44,31
2021,13,0,-220,4,1,-283,40,25,72
2022,11,1,-154,3,0,-180,21,36,53
2023,17,0,-176,4,1,-258,38,44,69
2024,29,0,-212,2,2,-248,30,32,117
2025,25,0,-61,3,5,-37,28,33,78
2026,21,0,-118,2,2,-177,27,37,98
2027,26,0,-128,5,0,-233,25,48,46
2028,20,0,-109,3,1,-253,21,41,52
2029,20,0,-154,4,1,-239,33,39,68
2030,15,0,-136,3,0,-170,33,49,92
2031,24,0,-60,4,0,-161,35,44,74
2032,9,0,-218,3,0,-185,38,52,45
2033,10,0,-84,3,0,-171,40,34,83
2034,18,0,-105,3,2,-172,34,50,67
2035,33,0,-218,3,1,-263,16,51,75
2036,21,0,-178,5,1,-218,26,30,34
2037,27,0,-156,2,0,-264,24,37,49
2038,23,0,-193,3,4,-169,29,36,120
2039,22,0,-128,4,1,-84,29,42,121
2040,10,0,-101,4,0,-186,44,40,46
2041,12,0,-138,2,3,-206,35,40,63
2042,15,0,-190,1,0,-205,30,48,75
2043,14,0,-160,1,0,-157,31,35,115
2044,27,0,-144,2,0,-189,26,40,74
2045,21,0,-140,4,3,-184,24,49,29
2046,25,0,-202,5,1,-254,25,30,44
