year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-EMU,label C2-EMU,label C3-EMU,label C12-EMU,label M1,label M2,label M8-EMU,label Co2,label Co3-EMU
1987,9,1,-134,2,1,-208,39,54,111
1988,5,1,-140,4,0,-211,48,64,65
1989,14,0,-208,3,0,-289,35,47,76
1990,20,0,-105,3,0,-229,39,60,41
1991,14,0,-194,3,1,-291,28,64,78
1992,20,6,-110,1,3,-140,31,58,63
1993,13,0,-238,3,1,-301,40,63,57
1994,2,0,-188,2,0,-182,49,54,63
1995,28,1,-191,3,0,-240,36,60,68
1996,5,3,-196,2,0,-224,50,54,120
1997,9,1,-143,5,0,-305,43,58,28
1998,10,0,-191,2,0,-177,36,64,147
1999,21,1,-197,3,1,-285,39,63,105
2000,12,2,-164,2,0,-116,41,55,102
2001,8,0,-190,4,1,-256,33,44,53
2002,13,4,-121,1,0,-257,41,59,66
2003,18,2,-138,5,1,-331,40,52,27
2004,19,0,-194,1,2,-213,27,54,108
2005,13,0,-135,6,0,-175,35,38,45
2006,21,0,-131,4,0,-271,33,62,44
2007,10,0,-234,2,0,-263,41,59,77
2008,10,0,-163,2,2,-254,36,56,32
2009,12,2,-130,2,1,-168,27,53,78
2010,14,0,-125,3,0,-160,31,68,56
2011,17,0,-145,2,0,-153,37,54,150
2012,5,0,-167,2,0,-176,41,41,84
2013,23,0,-224,2,1,-321,37,67,36
2014,21,0,-188,4,0,-230,42,62,72
2015,5,0,-93,2,0,-102,40,63,96
2016,21,5,-173,4,2,-202,41,51,94
2016
2017,9,0,-108,4,0,-94,39,45,48
2018,12,0,-167,3,0,-195,24,47,106
2019,16,0,-146,1,0,-143,24,48,126
2020,3,0,-152,3,0,-218,45,44,32
2021,8,0,-222,3,0,-263,24,49,86
2022,3,0,-110,2,0,-117,35,42,125
2023,16,2,-230,3,0,-317,37,45,41
2024,25,0,-210,4,1,-259,26,45,70
2025,9,0,-177,3,0,-251,35,43,87
2026,11,1,-177,3,0,-210,34,51,82
2027,15,0,-223,4,0,-263,27,48,106
2028,6,0,-188,4,0,-102,40,48,86
2029,23,0,-252,1,2,-392,31,45,26
2030,17,0,-176,2,0,-180,39,62,111
2031,17,0,-223,4,0,-247,14,42,85
2032,12,0,-179,3,0,-190,27,41,85
2033,9,0,-152,4,0,-136,46,48,55
2034,25,0,-268,3,1,-271,33,59,150
2035,8,0,-168,4,0,-193,41,51,45
2036,10,0,-128,1,0,-132,44,49,114
2037,7,0,-166,1,0,-187,49,50,104
2038,19,0,-166,2,0,-189,36,48,104
2039,18,1,-191,3,0,-274,29,40,73
2040,12,0,-179,1,0,-226,31,43,72
2041,9,2,-172,3,0,-161,42,50,84
2042,31,0,-186,1,2,-230,27,36,51
2043,27,0,-249,4,7,-254,19,48,124
2044,19,0,-202,3,3,-162,32,43,117
2045,9,0,-226,1,0,-191,27,57,104
2046,8,0,-177,5,0,-208,30,38,54

min,,,,,,,10
max,,,,,,,60
steps,,,,,,,6
decimal
