year,annual-frozen-days
1987,158
1988,163
1989,105
1990,108
1991,133
1992,103
1993,161
1994,149
1995,131
1996,143
1997,155
1998,134
1999,129
2000,104
2001,138
2002,138
2003,130
2004,137
2005,139
2006,119
2007,104
2008,90
2009,123
2010,141
2011,112
2012,134
2013,123
2014,111
2015,88
2016,121
