year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,810,567,18,-276,125,11.9,4352,18,18.1,15
1988,1011,527,264,-132,221,11.3,4113,8,16.4,14
1989,591,553,-211,-245,-5,11.7,4255,19,17.7,27
1990,816,570,22,-375,242,12.6,4605,20,18.3,9
1991,655,667,-316,-407,60,11.7,4266,16,17.5,21
1992,790,558,0,-274,181,11.5,4199,21,18.2,33
1993,752,662,-239,-388,82,11.4,4159,14,17.3,17
1994,675,678,-355,-415,-10,12.0,4408,9,17.0,9
1995,787,528,40,-243,166,11.2,4092,21,18.1,30
1996,827,737,-268,-475,129,11.8,4313,14,17.2,22
1997,873,677,-122,-235,19,11.5,4207,4,16.8,21
1998,810,549,38,-322,193,11.7,4297,15,17.2,10
1999,683,707,-393,-475,39,11.7,4267,18,17.3,21
2000,891,650,-76,-310,93,11.5,4196,19,18.1,25
2001,754,559,-33,-211,80,12.3,4509,32,18.9,18
2002,921,518,184,-161,154,11.8,4333,9,17.7,14
2003,876,523,137,-193,205,11.2,4101,11,16.7,29
2004,858,522,91,-181,168,11.7,4263,11,16.7,24
2005,569,543,-195,-333,33,11.5,4206,16,17.5,19
2006,766,554,-20,-262,162,12.1,4435,22,18.4,15
2007,645,533,-118,-243,98,11.6,4246,12,17.5,19
2008,830,522,78,-194,137,11.6,4241,7,17.1,10
2009,733,546,-41,-238,91,11.6,4239,5,16.7,21
2010,820,533,55,-195,93,11.4,4182,18,17.5,14
2011,736,535,-35,-280,91,11.7,4297,16,16.8,6
2012,875,532,110,-239,172,12.2,4452,12,17.3,12
2013,750,554,-24,-217,81,11.3,4136,11,17.2,16
2014,877,516,137,-138,187,11.2,4126,6,16.7,29
2015,789,569,-3,-264,176,12.2,4457,25,18.4,16
2016,735,555,-42,-340,111,12.4,4531,38,19.3,13
2016
2017,635,584,-175,-432,144,12.3,4489,26,18.7,10
2018,595,597,-231,-418,96,12.9,4693,32,18.8,15
2019,670,589,-144,-353,155,12.5,4556,30,19.0,13
2020,696,611,-146,-398,119,13.3,4874,42,19.2,8
2021,693,708,-324,-570,108,13.3,4845,32,19.0,9
2022,692,591,-140,-415,173,12.9,4716,26,19.1,5
2023,619,748,-504,-594,24,12.5,4549,29,18.3,12
2024,723,741,-326,-475,172,12.9,4725,45,20.0,11
2025,802,566,10,-344,278,12.9,4707,28,19.0,4
2026,855,698,-182,-534,157,12.2,4442,16,18.1,9
2027,747,714,-296,-443,77,12.6,4593,21,17.7,13
2028,676,577,-126,-438,187,12.7,4643,32,19.2,16
2029,804,736,-288,-506,114,12.5,4553,31,19.0,9
2030,881,713,-150,-453,214,13.2,4812,31,19.2,3
2031,619,601,-205,-326,5,13.4,4894,43,19.9,6
2032,784,598,-40,-306,80,13.2,4837,36,18.7,4
2033,770,556,-15,-239,76,12.5,4545,14,18.3,14
2034,720,621,-148,-379,64,13.0,4747,38,18.9,15
2035,620,597,-211,-348,102,13.3,4858,36,19.2,10
2036,670,571,-141,-295,57,12.7,4652,19,17.6,5
2037,664,593,-163,-368,155,12.9,4696,36,18.9,9
2038,674,569,-122,-349,182,12.9,4704,35,19.1,15
2039,741,586,-77,-345,171,12.5,4565,17,17.8,11
2040,817,574,13,-338,202,12.4,4521,25,19.2,14
2041,769,570,-25,-311,145,12.8,4674,23,18.8,9
2042,672,594,-163,-393,158,12.4,4534,37,19.8,22
2043,706,582,-105,-350,82,12.5,4559,15,17.9,14
2044,827,568,36,-238,115,12.7,4661,31,18.8,12
2045,731,598,-96,-328,151,13.2,4805,34,19.1,13
2046,695,580,-110,-331,132,12.8,4676,35,19.1,9
