year,annual-frozen-days
1987,43
1988,9
1989,14
1990,13
1991,35
1992,11
1993,7
1994,3
1995,5
1996,10
1997,9
1998,9
1999,5
2000,6
2001,29
2002,11
2003,34
2004,29
2005,43
2006,40
2007,23
2008,28
2009,19
2010,34
2011,3
2012,14
2013,13
2014,12
2015,20
2016,22
