year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,3,0,-98,5,0,-245,81,5,133
1988,0,0,-44,3,0,-114,77,4,112
1989,1,0,-49,4,0,-220,82,10,108
1990,11,0,-147,5,0,-285,63,2,65
1991,1,1,-135,4,0,-273,62,1,59
1992,4,0,-135,4,0,-247,74,4,97
1993,6,1,-109,5,0,-306,89,6,103
1994,1,0,-106,5,0,-342,83,1,75
1995,7,0,-62,2,1,-199,88,13,69
1996,1,1,-126,5,0,-340,71,7,57
1997,2,0,-89,6,0,-235,67,4,133
1998,1,0,-98,4,0,-238,77,6,56
1999,1,2,-202,8,3,-398,73,5,144
2000,1,3,-81,4,0,-200,86,6,87
2001,7,0,-91,7,1,-240,76,12,133
2002,5,0,-61,5,0,-117,75,5,121
2003,2,1,-3,6,0,-119,79,4,76
2004,5,1,-1,4,0,-123,74,1,81
2005,3,0,-60,4,0,-219,80,1,52
2006,5,0,-20,4,1,-189,81,2,73
2007,6,0,-78,3,0,-205,79,5,117
2008,0,0,-47,5,0,-193,76,4,121
2009,4,0,-88,1,0,-209,77,2,72
2010,0,0,5,5,0,-170,83,2,94
2011,2,0,-48,7,0,-195,76,5,95
2012,1,0,-49,4,0,-176,82,3,73
2013,3,1,-52,2,0,-195,74,3,86
2014,0,0,-48,3,0,-174,79,11,149
2015,5,0,-88,5,0,-203,74,3,97
2016,4,0,-102,7,0,-258,75,5,92
2016
2017,9,0,-161,7,0,-351,66,3,53
2018,12,0,-164,5,0,-331,53,4,74
2019,6,2,-110,7,0,-328,70,0,109
2020,19,0,-126,8,0,-371,59,1,73
2021,9,0,-182,8,0,-441,61,2,46
2022,13,0,-121,6,0,-350,71,1,41
2023,13,0,-213,6,0,-494,53,3,53
2024,12,0,-140,8,0,-411,63,4,107
2025,8,0,-107,5,0,-287,74,1,63
2026,10,0,-151,7,0,-406,67,7,33
2027,13,0,-188,6,0,-387,47,7,88
2028,13,0,-175,8,1,-383,58,2,57
2029,11,0,-190,7,0,-448,74,3,101
2030,7,0,-209,6,0,-444,59,0,116
2031,19,0,-150,7,0,-316,47,2,112
2032,12,0,-61,5,0,-255,59,0,90
2033,1,0,-80,4,0,-204,66,2,134
2034,10,0,-113,6,1,-349,55,1,88
2035,14,0,-121,5,0,-293,58,0,95
2036,12,0,-112,3,0,-243,59,1,127
2037,12,0,-153,5,0,-312,60,4,92
2038,17,0,-103,4,0,-304,62,0,59
2039,5,0,-112,7,0,-339,64,1,71
2040,5,0,-90,5,0,-278,69,1,58
2041,10,0,-111,6,0,-295,68,6,79
2042,4,0,-121,5,0,-274,77,6,69
2043,10,0,-120,8,0,-309,56,2,93
2044,18,0,-105,6,0,-217,58,0,146
2045,18,1,-155,5,0,-304,49,0,141
2046,10,0,-136,5,1,-318,59,2,88
