year,annual-estival-days
1987,27
1988,16
1989,62
1990,46
1991,38
1992,10
1993,6
1994,11
1995,26
1996,20
1997,17
1998,6
1999,28
2000,15
2001,26
2002,18
2003,45
2004,26
2005,35
2006,41
2007,8
2008,11
2009,14
2010,22
2011,17
2012,17
2013,35
2014,33
2015,16
2016,27
