year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,973,9,-238,2
1988,990,10,-95,0
1989,1135,9,-125,0
1990,1051,10,-157,0
1991,1019,11,-241,4
1992,912,10,-134,6
1993,1109,10,-361,0
1994,923,8,-287,1
1995,1099,9,-180,0
1996,1177,10,-449,2
1997,1083,11,-278,0
1998,985,10,-174,4
1999,1007,9,-375,9
2000,1132,10,-205,1
2001,1088,11,-144,3
2002,1002,11,-43,6
2003,1030,10,-159,5
2004,1012,7,-182,3
2005,995,10,-111,3
2006,1048,9,-73,5
2007,1035,8,-139,0
2008,994,10,-99,5
2009,916,10,-133,2
2010,963,8,-201,2
2011,1208,10,-154,0
2012,1008,10,-198,2
2013,1139,10,-111,1
2014,1059,9,-261,3
2015,1119,10,-171,1
2016,1045,11,-88,5
2016
2017,1191,11,-163,0
2018,1272,10,-209,2
2019,1077,11,-205,1
2020,1106,11,-178,4
2021,1198,12,-386,1
2022,1338,12,-205,9
2023,1130,9,-416,1
2024,1343,11,-329,2
2025,1232,11,-179,0
2026,1249,12,-332,1
2027,1210,12,-252,0
2028,1263,12,26,1
2029,1164,10,-312,1
2030,1194,10,-316,1
2031,1167,9,-195,2
2032,1202,10,-262,3
2033,1254,12,-134,0
2034,1298,11,-195,0
2035,1115,11,-127,3
2036,1192,12,-189,1
2037,1157,11,-64,2
2038,1193,11,-198,1
2039,1182,11,-254,7
2040,1175,10,-149,1
2041,1080,10,-144,2
2042,1196,11,-160,0
2043,1272,10,-119,1
2044,1243,10,-259,3
2045,1233,11,-161,1
2046,1091,11,-50,3
