year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,607,473,-55,-238,63,8.9,3261,15,16.1,66
1988,643,481,-20,-95,47,9.6,3507,12,15.3,45
1989,675,507,-16,-125,59,9.8,3598,8,15.4,45
1990,615,481,-50,-157,79,9.5,3502,4,15.3,50
1991,610,583,-244,-241,-28,9.6,3519,4,15.2,48
1992,660,473,-3,-134,87,9.3,3395,7,14.9,44
1993,567,676,-402,-361,-64,9.5,3458,6,15.8,61
1994,714,608,-154,-287,67,9.3,3412,6,14.1,39
1995,724,493,57,-180,82,9.0,3298,9,15.7,66
1996,544,678,-419,-449,13,9.6,3558,20,16.4,57
1997,647,632,-266,-278,2,9.7,3558,9,15.7,39
1998,664,488,5,-174,55,9.1,3359,2,15.0,47
1999,597,653,-366,-375,-45,9.5,3483,3,15.3,42
2000,736,628,-147,-205,-21,9.6,3526,3,15.6,45
2001,676,470,23,-144,79,9.9,3623,12,15.5,39
2002,743,456,112,-43,117,9.2,3400,5,15.3,57
2003,677,488,8,-159,74,9.6,3504,5,15.4,37
2004,631,501,-69,-182,42,9.5,3479,12,14.9,48
2005,675,495,-2,-111,57,9.3,3385,8,15.2,45
2006,711,484,50,-73,50,9.2,3368,9,15.2,62
2007,720,490,58,-139,101,9.5,3488,3,14.3,36
2008,666,472,21,-99,63,8.9,3281,3,14.6,58
2009,712,472,54,-133,114,9.4,3446,6,14.4,42
2010,593,492,-83,-201,42,9.0,3340,6,15.4,52
2011,645,517,-46,-154,49,9.9,3630,19,15.7,41
2012,746,505,69,-198,158,9.3,3403,10,15.1,39
2013,686,506,-5,-111,30,9.9,3602,8,15.5,45
2014,586,494,-88,-261,116,9.6,3559,6,15.3,60
2015,653,493,-3,-171,95,9.2,3378,5,15.5,65
2016,715,475,60,-88,118,9.7,3554,12,15.9,43
2016
2017,618,495,-64,-163,72,10.5,3831,6,15.7,27
2018,610,539,-120,-209,64,10.4,3784,9,16.5,28
2019,665,488,-13,-205,122,10.0,3648,5,14.9,44
2020,708,491,37,-178,119,9.8,3594,9,16.1,35
2021,550,628,-339,-386,25,10.0,3656,14,16.9,38
2022,710,513,-2,-205,100,10.4,3814,14,16.9,47
2023,603,657,-373,-416,31,10.5,3847,10,15.7,31
2024,669,669,-317,-329,26,11.2,4083,16,17.1,20
2025,645,504,-41,-179,72,10.3,3771,3,16.0,28
2026,578,653,-373,-332,-4,10.3,3770,10,16.8,38
2027,700,614,-205,-252,59,10.7,3896,11,16.3,21
2028,901,490,224,26,106,10.9,3978,12,16.3,20
2029,624,677,-386,-312,-37,10.5,3834,11,16.0,29
2030,642,595,-239,-316,91,10.9,3980,5,15.5,10
2031,635,498,-50,-195,72,10.2,3745,5,15.5,34
2032,563,530,-167,-262,46,10.6,3894,17,16.6,34
2033,672,507,-6,-134,79,10.2,3713,5,16.4,39
2034,740,538,6,-195,143,10.6,3862,19,16.5,24
2035,758,504,72,-127,125,11.0,4002,7,16.5,7
2036,681,515,-30,-189,127,10.6,3897,9,16.5,26
2037,794,512,90,-64,65,10.4,3781,4,15.9,30
2038,645,502,-51,-198,88,10.6,3854,2,15.9,20
2039,560,510,-140,-254,93,10.6,3868,12,15.8,25
2040,746,501,59,-149,80,10.2,3754,12,16.2,29
2041,745,494,59,-144,117,10.0,3640,7,15.1,43
2042,698,502,7,-160,68,10.6,3873,12,16.3,15
2043,779,517,68,-119,102,10.7,3919,22,16.5,25
2044,588,524,-124,-259,127,10.3,3785,7,15.8,38
2045,674,509,-24,-161,68,10.5,3844,4,16.2,23
2046,856,511,164,-50,72,10.2,3722,10,15.8,31
