year,annual-average-temperature
1987,8.7
1988,9.4
1989,10.1
1990,10.4
1991,9.3
1992,9.7
1993,9.3
1994,9.9
1995,10.2
1996,8.9
1997,10.2
1998,10.4
1999,10.8
2000,10.4
2001,10.1
2002,10.7
2003,10.5
2004,10.5
2005,10.3
2006,10.6
2007,10.4
2008,9.9
2009,9.9
2010,8.7
2011,11.1
2012,9.9
2013,9.9
2014,11.1
2015,10.6
2016,10.6
