year,annual-frozen-days
1987,1
1988,0
1989,0
1990,1
1991,1
1992,0
1993,4
1994,0
1995,5
1996,1
1997,0
1998,0
1999,15
2000,0
2001,5
2002,2
2003,0
2004,1
2005,3
2006,5
2007,0
2008,5
2009,8
2010,4
2011,3
2012,5
2013,0
2014,0
2015,1
2016,1
