year,annual-average-temperature
1987,16.8
1988,16.9
1989,17.0
1990,16.9
1991,16.0
1992,17.1
1993,17.0
1994,17.7
1995,16.9
1996,16.6
1997,17.5
1998,16.8
1999,17.2
2000,17.3
2001,17.5
2002,17.1
2003,18.1
2004,17.2
2005,16.8
2006,17.7
2007,17.3
2008,17.2
2009,17.4
2010,16.8
2011,17.4
2012,17.4
2013,17.2
2014,17.7
2015,17.7
2016,18.1

min,12
max,19
steps,8
decimals
