year,annual-estival-days
1987,122
1988,119
1989,112
1990,132
1991,111
1992,113
1993,124
1994,123
1995,112
1996,94
1997,142
1998,113
1999,148
2000,124
2001,158
2002,114
2003,142
2004,126
2005,133
2006,146
2007,145
2008,136
2009,145
2010,131
2011,150
2012,142
2013,124
2014,140
2015,147
2016,145

min,50
max ,160
steps,12
decimals
