year,annual-hydric-deficit
1987,-1052
1988,-977
1989,-997
1990,-314
1991,-257
1992,-502
1993,-750
1994,-805
1995,-1037
1996,-501
1997,-505
1998,-854
1999,-632
2000,-808
2001,-602
2002,-626
2003,-596
2004,-537
2005,-703
2006,-563
2007,-848
2008,-495
2009,-736
2010,-551
2011,-754
2012,-731
2013,-540
2014,-475
2015,-879
2016,-530
