year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,516,818,-572,-593,107,13.3,4847,101,21.4,39
1988,512,781,-549,-562,49,13.2,4828,101,21.6,39
1989,466,823,-620,-589,42,12.6,4614,94,21.2,59
1990,493,796,-566,-602,57,13.0,4745,89,20.7,50
1991,536,854,-627,-613,50,12.5,4556,97,20.7,57
1992,464,769,-592,-602,91,12.4,4546,92,20.1,60
1993,389,874,-815,-679,-79,13.5,4913,107,21.5,40
1994,482,856,-699,-650,5,13.3,4886,99,21.4,47
1995,373,780,-692,-543,-75,13.1,4783,104,22.5,51
1996,681,832,-453,-404,11,12.9,4706,96,21.3,51
1997,719,839,-473,-506,28,13.1,4798,93,21.2,41
1998,501,746,-525,-502,33,13.1,4802,99,21.9,34
1999,466,853,-745,-554,-62,13.5,4919,107,21.3,40
2000,389,851,-787,-626,-61,12.7,4645,92,20.7,61
2001,394,784,-668,-686,75,12.9,4718,85,20.6,43
2002,569,800,-519,-502,52,13.7,5010,89,20.6,29
2003,488,788,-585,-549,77,12.9,4720,92,21.2,46
2004,646,796,-431,-433,86,12.9,4700,80,20.1,54
2005,450,797,-618,-621,18,13.4,4884,97,20.0,27
2006,613,834,-507,-575,43,13.9,5071,117,21.2,39
2007,578,792,-498,-554,120,13.2,4829,101,21.6,45
2008,490,826,-622,-612,70,13.5,4941,101,21.8,39
2009,532,802,-536,-572,71,12.5,4587,89,21.6,59
2010,469,789,-587,-563,9,12.6,4612,98,21.3,72
2011,465,818,-621,-588,-19,13.0,4745,113,21.1,61
2012,388,798,-704,-635,3,13.2,4806,108,21.0,46
2013,625,825,-474,-612,83,13.7,5012,97,21.5,34
2014,467,776,-596,-643,75,12.9,4705,78,20.9,43
2015,606,795,-488,-633,185,13.7,4998,82,21.1,28
2016,504,822,-604,-617,34,13.8,5041,94,21.2,40
2016
2017,578,809,-503,-437,41,13.6,4964,105,22.7,47
2018,585,853,-532,-526,27,14.0,5122,138,23.7,56
2019,550,828,-572,-529,-53,14.1,5145,103,22.6,26
2020,712,820,-392,-481,129,14.3,5230,116,23.4,40
2021,613,887,-596,-621,-16,14.3,5225,107,21.7,27
2022,470,831,-638,-596,6,13.8,5024,96,21.7,30
2023,395,911,-828,-778,16,13.4,4899,121,22.7,65
2024,471,891,-742,-685,21,13.6,4969,111,22.6,50
2025,529,837,-594,-569,-14,14.1,5145,118,23.1,45
2026,425,926,-829,-750,-44,14.8,5392,129,23.5,38
2027,543,892,-677,-574,-16,14.7,5351,120,22.4,34
2028,680,852,-437,-712,224,14.5,5316,132,22.8,44
2029,592,853,-605,-550,36,13.7,4993,108,21.8,46
2030,559,837,-592,-528,-37,13.2,4826,92,21.6,45
2031,461,821,-636,-654,106,13.8,5063,101,21.9,33
2032,599,795,-482,-468,26,14.3,5227,92,22.4,9
2033,492,806,-598,-617,41,14.1,5133,96,21.3,23
2034,443,844,-681,-701,110,14.3,5233,122,22.0,33
2035,568,830,-529,-508,-7,14.0,5100,113,22.2,28
2036,681,833,-428,-555,122,14.4,5283,126,23.6,29
2037,561,819,-539,-519,25,14.5,5295,113,22.4,24
2038,567,820,-530,-607,69,14.1,5164,107,22.2,18
2039,732,815,-355,-511,132,14.3,5204,121,22.8,37
2040,552,825,-559,-650,146,13.8,5048,93,22.2,38
2041,370,852,-747,-707,0,14.1,5139,125,22.9,39
2042,439,838,-688,-687,46,14.5,5282,112,23.4,29
2043,444,883,-732,-723,-64,14.7,5384,121,22.9,22
2044,466,798,-593,-595,68,13.2,4821,91,22.0,43
2045,465,821,-665,-589,9,14.1,5163,115,21.7,33
2046,647,877,-503,-570,108,15.0,5481,132,24.3,39
