year,annual-hydric-deficit
1987,4
1988,-204
1989,-244
1990,-181
1991,-168
1992,460
1993,234
1994,109
1995,89
1996,6
1997,18
1998,285
1999,31
2000,47
2001,97
2002,-72
2003,-53
2004,90
2005,18
2006,-126
2007,-6
2008,-39
2009,-142
2010,-90
2011,-44
2012,183
2013,-41
2014,-203
2015,152
2016,-4
