year,annual-average-temperature
1987,0.3
1988,2.1
1989,3.9
1990,3.8
1991,2.5
1992,-0.8
1993,-1.4
1994,-1.0
1995,3.3
1996,2.6
1997,3.5
1998,1.8
1999,2.3
2000,4.1
2001,2.5
2002,2.9
2003,3.1
2004,3.3
2005,4.2
2006,3.0
2007,3.0
2008,3.0
2009,2.4
2010,0.4
2011,3.4
2012,2.1
2013,2.8
2014,3.9
2015,4.0
2016,2.8
