year,annual-average-temperature
1987,9.5
1988,10.5
1989,11.1
1990,11.2
1991,10.0
1992,10.8
1993,10.3
1994,11.3
1995,11.3
1996,9.7
1997,11.1
1998,11.1
1999,11.6
2000,11.4
2001,11.2
2002,11.5
2003,11.5
2004,11.1
2005,11.4
2006,11.6
2007,11.5
2008,11.2
2009,11.1
2010,10.0
2011,12.0
2012,10.9
2013,10.4
2014,11.8
2015,11.4
2016,11.0

min,7
max,13
steps,7
decimal
