year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,0,0,-48,6,0,-137,80,8,68
1988,1,4,12,3,0,-10,78,26,136
1989,11,3,-100,6,0,-226,72,14,104
1990,0,0,-87,6,0,-224,75,25,99
1991,3,3,-41,3,1,-158,76,10,152
1992,3,2,-23,4,0,-65,79,21,137
1993,1,2,-97,5,0,-300,70,11,92
1994,4,1,-13,2,0,-188,81,19,71
1995,3,0,-5,4,0,-66,73,13,111
1996,3,0,-76,5,0,-282,78,13,127
1997,0,0,-46,3,0,-162,87,14,109
1998,1,0,-55,6,0,-92,83,15,101
1999,3,0,-102,3,0,-319,70,17,93
2000,4,0,-157,4,0,-316,73,14,95
2001,3,0,-41,6,0,-148,74,19,102
2002,7,3,-62,4,0,-179,79,17,112
2003,2,2,-16,4,0,-102,78,4,103
2004,0,10,-12,3,0,-132,85,13,89
2005,7,1,-80,6,0,-133,76,10,104
2006,1,0,40,3,1,-112,74,15,151
2007,5,2,-16,1,1,-87,74,19,88
2008,10,0,-11,2,1,-138,70,13,113
2009,2,1,-57,4,0,-182,74,11,172
2010,1,0,-41,4,0,-151,81,8,102
2011,4,0,-47,5,0,-185,82,6,70
2012,2,0,-24,3,0,-136,73,22,72
2013,7,0,-126,4,0,-242,76,18,70
2014,0,0,-13,1,0,-125,83,19,50
2015,7,0,-84,4,0,-190,74,17,93
2016,1,1,0,4,0,-101,78,12,119
2016
2017,6,3,-25,4,0,-177,67,3,119
2018,2,0,-64,7,0,-167,68,3,126
2019,6,2,-82,5,0,-185,64,4,105
2020,5,4,-112,5,0,-216,65,11,67
2021,1,0,-73,7,0,-266,71,14,63
2022,6,2,-31,4,1,-172,73,12,114
2023,1,0,-119,6,0,-277,70,1,97
2024,0,1,-141,4,0,-238,69,6,85
2025,3,1,-133,6,0,-275,64,5,27
2026,8,0,-124,4,3,-387,71,9,58
2027,10,1,-180,8,1,-361,70,1,147
2028,6,0,-36,5,0,-146,79,16,68
2029,6,3,-202,8,0,-401,63,5,55
2030,7,0,-153,8,0,-335,52,7,73
2031,13,0,-83,3,0,-176,66,5,90
2032,14,0,-33,4,1,-170,68,4,125
2033,6,0,-112,3,0,-221,67,7,87
2034,5,2,-19,3,0,-110,81,17,123
2035,17,0,-70,5,0,-167,53,12,116
2036,7,4,-44,5,0,-173,71,0,99
2037,2,0,-42,6,0,-205,76,17,100
2038,5,0,-123,6,0,-237,70,5,112
2039,0,4,48,2,0,-24,76,5,76
2040,4,1,-124,5,0,-268,64,3,53
2041,9,1,-29,3,0,-151,75,8,77
2042,7,1,-68,3,0,-175,65,6,47
2043,3,0,-30,5,0,-173,73,11,94
2044,2,0,-17,4,0,-159,80,10,118
2045,1,0,-134,4,0,-234,61,5,83
2046,3,1,-66,5,0,-232,60,10,73
