year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,737,467,78,-165,192,10.7,3924,7,16.1,23
1988,868,483,205,-41,82,9.6,3571,25,18.0,57
1989,598,504,-99,-227,80,10.6,3884,28,17.9,37
1990,569,494,-110,-233,55,9.8,3630,12,15.8,52
1991,912,573,87,-191,169,10.0,3671,14,16.0,34
1992,789,471,120,-92,170,10.2,3741,17,17.1,42
1993,636,678,-368,-426,3,10.4,3813,16,16.8,42
1994,825,604,-52,-260,93,9.4,3479,10,15.6,52
1995,683,444,54,-74,85,10.3,3770,9,15.6,31
1996,729,643,-228,-284,54,10.3,3778,19,17.1,33
1997,632,596,-273,-272,-19,10.3,3796,6,16.2,33
1998,740,447,104,-119,149,10.3,3798,7,16.0,30
1999,733,718,-317,-419,36,10.6,3890,23,17.6,39
2000,674,626,-221,-315,66,10.1,3719,14,16.4,42
2001,683,453,46,-167,137,9.7,3624,11,16.7,50
2002,684,489,5,-199,178,10.1,3738,14,16.7,49
2003,693,471,33,-130,96,10.5,3855,7,16.5,33
2004,738,467,81,-104,122,9.3,3416,7,15.7,51
2005,583,492,-100,-199,55,10.5,3875,13,16.9,47
2006,826,504,141,-47,86,11.0,4032,23,17.9,36
2007,749,483,88,-130,134,10.6,3919,29,18.2,40
2008,759,498,80,-113,69,10.5,3860,18,16.9,25
2009,807,505,118,-124,179,10.3,3784,10,16.5,34
2010,649,474,-20,-174,51,10.5,3867,13,16.7,26
2011,544,465,-102,-234,78,9.9,3636,6,16.0,39
2012,705,484,41,-199,168,10.2,3745,11,17.0,49
2013,598,473,-63,-257,134,10.2,3771,17,16.2,46
2014,657,465,14,-150,98,9.7,3590,2,15.2,44
2015,675,473,10,-210,135,10.5,3827,9,15.9,32
2016,770,477,113,-118,163,10.9,4002,9,16.9,26
2016
2017,719,495,27,-155,153,11.4,4161,12,16.7,23
2018,697,480,19,-176,149,11.5,4213,13,16.7,16
2019,698,500,7,-193,114,11.3,4124,15,16.7,20
2020,680,497,4,-232,150,10.5,3885,12,17.1,35
2021,585,605,-329,-323,-32,11.0,4007,10,16.3,30
2022,743,480,61,-178,202,11.0,4036,20,17.5,31
2023,731,651,-216,-382,91,11.1,4056,6,16.6,20
2024,700,623,-216,-325,69,11.1,4065,10,16.0,14
2025,497,472,-170,-318,42,11.4,4166,15,17.3,21
2026,590,726,-463,-496,63,11.2,4093,26,17.9,19
2027,710,669,-266,-374,26,11.6,4226,24,18.1,23
2028,654,460,1,-187,145,11.6,4260,18,17.5,23
2029,609,708,-427,-508,65,11.3,4133,17,17.2,25
2030,640,635,-287,-414,107,11.6,4254,17,17.3,22
2031,669,491,2,-184,137,11.5,4192,22,16.5,13
2032,759,504,57,-156,133,11.4,4171,32,17.8,24
2033,617,490,-68,-250,81,11.3,4148,22,17.4,24
2034,795,487,104,-123,166,10.5,3839,13,16.8,45
2035,732,520,15,-184,120,11.0,4036,24,16.3,35
2036,834,474,175,-154,194,11.1,4083,16,18.1,17
2037,681,475,17,-213,207,10.8,3947,10,16.8,27
2038,610,493,-72,-229,120,10.9,3970,8,16.5,26
2039,809,481,151,-90,160,11.2,4078,16,18.5,26
2040,491,519,-223,-314,99,11.0,4044,17,17.6,26
2041,613,503,-83,-174,54,10.9,3999,22,18.2,32
2042,750,495,64,-216,209,11.0,4012,13,16.6,27
2043,813,479,149,-223,251,10.9,3993,22,18.2,37
2044,889,478,226,-121,270,11.0,4036,10,17.0,26
2045,567,496,-116,-231,99,11.4,4181,12,17.2,18
2046,548,512,-148,-277,127,11.1,4051,16,16.7,32
