year,annual-average-temperature
1987,3.3
1988,5.4
1989,6.8
1990,6.6
1991,6.5
1992,7.5
1993,4.5
1994,5.4
1995,6.2
1996,4.9
1997,6.1
1998,5.5
1999,6.4
2000,6.6
2001,5.6
2002,5.6
2003,5.7
2004,5.9
2005,6.2
2006,6.5
2007,6.6
2008,6.8
2009,5.4
2010,4.3
2011,6.7
2012,5.2
2013,6.3
2014,6.9
2015,7.3
2016,6.2
