year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,579,543,-76,-255,123,5.2,2536,8,14.4,154
1988,597,561,-74,-218,58,4.6,2486,17,14.9,171
1989,684,554,20,-187,165,5.3,2635,19,14.1,159
1990,572,542,-76,-248,137,4.7,2591,7,15.3,156
1991,633,658,-186,-372,102,4.9,2568,7,14.8,150
1992,527,509,-102,-296,155,4.9,2375,14,13.2,166
1993,495,709,-403,-475,92,5.4,2577,21,14.3,155
1994,434,710,-428,-535,67,4.9,2651,30,15.9,160
1995,559,530,-69,-273,159,4.1,2353,7,14.1,176
1996,701,643,-106,-240,89,4.5,2408,5,14.0,155
1997,553,625,-225,-356,95,4.1,2338,10,13.9,170
1998,502,512,-106,-285,145,3.7,2168,1,12.7,185
1999,562,709,-338,-437,63,5.7,2691,33,14.5,153
2000,396,676,-438,-483,16,5.0,2517,22,15.9,174
2001,502,525,-118,-248,97,4.3,2441,29,16.0,182
2002,601,576,-77,-210,77,4.5,2574,13,15.2,163
2003,525,509,-87,-248,121,4.4,2462,2,13.5,144
2004,680,551,10,-194,137,4.8,2485,19,14.4,156
2005,624,567,-36,-251,146,3.8,2408,23,15.3,169
2006,663,558,6,-277,197,4.8,2693,24,16.5,160
2007,602,544,-47,-165,68,4.1,2441,8,13.7,155
2008,650,552,-16,-190,116,4.6,2497,10,14.2,161
2009,576,561,-87,-282,148,4.8,2411,12,14.3,162
2010,639,538,-1,-161,74,4.7,2506,15,15.7,158
2011,527,551,-123,-182,61,3.7,2450,13,15.0,165
2012,582,526,-44,-207,110,4.8,2451,10,14.4,154
2013,576,576,-100,-280,123,5.2,2655,20,15.8,161
2014,498,562,-172,-326,104,5.1,2664,20,16.0,152
2015,608,576,-68,-251,164,4.6,2619,16,15.1,163
2016,630,501,17,-117,91,5.1,2471,19,15.3,141
2016
2017,686,546,16,-131,165,6.8,2911,15,15.9,118
2018,746,559,73,-125,159,6.3,2758,20,16.0,132
2019,647,560,-35,-188,108,6.3,2791,7,14.5,136
2020,691,566,15,-182,128,6.0,2863,18,16.2,141
2021,656,660,-179,-257,62,6.0,2687,18,15.1,146
2022,608,495,-17,-149,117,5.8,2597,9,15.0,142
2023,661,711,-243,-363,105,6.1,2745,18,15.3,139
2024,737,622,-68,-151,87,5.7,2616,8,14.8,134
2025,663,519,30,-124,120,6.2,2796,8,15.4,123
2026,688,604,-100,-243,106,6.0,2805,1,15.4,133
2027,647,686,-224,-299,91,6.8,2824,15,15.8,122
2028,760,511,120,-35,145,7.1,2976,6,15.1,117
2029,673,685,-230,-264,36,5.6,2757,12,16.2,138
2030,673,641,-136,-292,134,5.5,2613,14,14.8,146
2031,729,544,73,-119,182,6.3,2795,12,15.0,132
2032,571,564,-121,-203,69,7.2,2969,8,15.3,122
2033,734,581,30,-133,97,6.2,2877,19,15.8,142
2034,760,535,87,-106,175,6.5,2739,18,14.7,130
2035,627,530,-18,-197,164,6.5,2803,7,14.5,119
2036,604,540,-59,-194,113,6.2,2703,9,14.5,126
2037,649,568,-36,-224,112,6.3,2829,10,15.8,132
2038,469,550,-204,-305,79,5.7,2611,7,13.6,144
2039,642,560,-36,-222,164,6.0,2681,13,15.7,139
2040,563,529,-89,-204,86,6.0,2741,18,14.0,132
2041,835,550,165,10,110,6.4,2820,16,15.2,122
2042,630,580,-70,-268,185,6.0,2740,24,15.4,155
2043,611,572,-79,-293,155,6.2,2817,10,15.7,142
2044,673,548,7,-162,137,5.2,2493,7,14.4,141
2045,769,564,96,-123,191,5.9,2847,14,14.4,115
2046,675,553,-1,-207,170,6.5,2787,10,15.4,126

min,300,400,,,,2,2100,,10,30
max,900,800,,,,10,4200,,20,210
steps,7,9,,,,5,7,,6,7
decimal,,,,,,1,,,1
