year,annual-frozen-days
1987,157
1988,156
1989,101
1990,121
1991,108
1992,82
1993,164
1994,147
1995,140
1996,155
1997,156
1998,146
1999,139
2000,116
2001,152
2002,169
2003,142
2004,143
2005,137
2006,130
2007,116
2008,109
2009,147
2010,164
2011,125
2012,138
2013,134
2014,109
2015,83
2016,130
