year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,497,914,-747,-849,49,13.5,4937,84,21.5,11
1988,459,967,-887,-839,-26,14.9,5434,100,23.2,1
1989,542,914,-714,-762,48,14.2,5175,84,21.7,3
1990,595,989,-747,-898,153,14.7,5375,97,22.4,2
1991,481,1031,-967,-946,5,14.0,5121,81,22.1,4
1992,423,991,-940,-936,120,15.0,5491,105,22.8,5
1993,594,1028,-870,-963,126,14.7,5371,102,22.6,9
1994,413,1103,-1117,-971,-14,14.6,5358,93,22.7,7
1995,466,978,-879,-896,62,15.3,5581,101,22.9,3
1996,421,969,-954,-883,-42,14.2,5183,88,21.6,5
1997,493,1050,-1007,-937,-14,14.7,5383,78,22.6,3
1998,596,913,-675,-782,129,14.2,5213,74,20.5,9
1999,580,1048,-890,-977,183,14.7,5382,107,22.9,10
2000,404,1079,-1125,-1016,-37,14.6,5315,100,22.8,8
2001,439,931,-823,-845,52,14.2,5199,100,22.8,10
2002,458,955,-827,-859,105,14.0,5127,90,22.1,8
2003,633,970,-643,-865,116,13.7,5020,80,21.5,17
2004,350,942,-949,-897,-36,13.9,5075,92,21.8,10
2005,545,920,-727,-845,152,14.2,5192,87,22.8,4
2006,405,934,-896,-767,-68,14.2,5185,81,21.4,6
2007,335,966,-1004,-863,-23,14.9,5422,101,21.9,5
2008,468,968,-844,-895,56,14.2,5187,93,22.4,8
2009,495,949,-770,-872,137,13.8,5046,74,20.5,9
2010,476,888,-764,-725,15,14.1,5145,82,22.2,3
2011,353,973,-970,-888,-33,14.6,5340,96,22.6,5
2012,362,873,-840,-815,28,13.2,4811,59,20.2,18
2013,475,957,-851,-846,82,14.7,5355,92,21.9,5
2014,486,940,-784,-818,71,13.8,5056,82,22.0,7
2015,505,944,-780,-838,68,14.2,5182,93,22.4,18
2016,463,927,-794,-853,84,13.8,5019,72,22.1,9
2016
2017,457,995,-889,-907,-4,15.5,5648,108,22.3,8
2018,434,1010,-928,-895,33,15.4,5605,106,23.9,7
2019,498,931,-817,-800,59,15.5,5675,97,22.1,0
2020,428,962,-888,-876,49,14.9,5463,93,23.6,9
2021,359,1059,-1156,-1005,-32,14.8,5385,99,22.6,0
2022,434,999,-910,-918,1,15.3,5583,119,24.2,19
2023,405,1106,-1151,-1037,-69,16.0,5855,110,24.4,0
2024,352,1085,-1161,-978,-106,15.1,5521,99,23.1,10
2025,584,948,-708,-831,186,14.9,5443,83,23.6,3
2026,331,1028,-1108,-985,-4,15.1,5502,97,23.3,0
2027,416,1055,-1080,-948,-54,15.2,5558,103,23.4,1
2028,432,981,-895,-879,36,15.5,5658,103,23.2,5
2029,548,1067,-976,-878,-18,15.6,5685,93,23.0,5
2030,648,1051,-880,-920,94,15.7,5717,88,23.7,0
2031,444,992,-920,-903,101,16.3,5953,115,23.1,0
2032,501,942,-770,-835,99,14.6,5358,100,22.3,7
2033,363,964,-957,-889,-15,15.2,5544,99,23.8,4
2034,439,943,-880,-787,-60,15.2,5558,82,23.5,0
2035,336,980,-1019,-888,-26,15.5,5644,95,23.3,8
2036,371,1007,-1003,-906,4,15.2,5572,94,24.4,5
2037,409,956,-907,-876,75,14.8,5417,98,22.2,17
2038,304,993,-1069,-899,-69,15.8,5772,97,23.1,0
2039,431,1008,-925,-857,1,15.4,5635,106,23.5,2
2040,490,1007,-881,-848,38,15.7,5759,112,23.2,2
2041,507,957,-793,-837,29,15.2,5552,96,22.5,4
2042,614,1032,-765,-883,156,15.5,5652,122,24.1,2
2043,411,1021,-995,-921,-12,16.2,5896,101,23.9,0
2044,486,997,-849,-865,74,15.3,5583,106,23.6,0
2045,333,1016,-1045,-954,-30,16.2,5896,115,23.2,3
2046,381,1037,-1024,-981,0,16.0,5851,117,23.7,3

min,100,700,,,,12,4500,80,18
max,800,1200,,,,18,6500,170,25
steps,8,11,,,,7,11,10,7
decimal


