year,annual-precipitations
1987,511
1988,485
1989,241
1990,614
1991,452
1992,472
1993,514
1994,374
1995,565
1996,672
1997,608
1998,594
1999,378
2000,585
2001,318
2002,405
2003,938
2004,577
2005,691
2006,957
2007,665
2008,578
2009,846
2010,592
2011,387
2012,389
2013,547
2014,814
2015,1029
2016,416
