year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,473,704,-486,-513,20,12.9,4711,73,20.0,29
1988,650,687,-299,-361,28,13.1,4782,71,20.0,21
1989,547,678,-382,-430,-6,13.1,4776,69,20.0,26
1990,565,702,-388,-442,66,13.3,4880,79,21.0,25
1991,579,779,-485,-577,40,12.8,4662,71,20.1,27
1992,626,734,-366,-470,50,13.8,5044,94,20.4,16
1993,649,807,-462,-523,-9,12.4,4522,84,20.3,35
1994,665,756,-392,-440,32,12.7,4669,60,19.6,22
1995,697,678,-230,-319,53,12.8,4703,74,20.5,28
1996,591,786,-510,-528,19,13.0,4763,74,19.8,30
1997,707,722,-320,-401,43,13.2,4830,66,19.8,20
1998,529,691,-412,-503,58,12.9,4715,75,20.3,29
1999,457,795,-666,-606,-80,13.2,4812,81,20.5,27
2000,598,745,-459,-434,-53,13.2,4836,65,20.0,17
2001,494,678,-410,-403,13,12.5,4569,71,20.5,25
2002,509,694,-448,-463,13,13.6,4978,76,20.6,20
2003,491,713,-477,-544,6,13.0,4732,83,20.0,31
2004,438,726,-567,-469,-39,13.1,4785,83,20.0,26
2005,446,748,-568,-539,-15,14.0,5099,103,20.9,14
2006,550,729,-441,-497,15,13.8,5055,88,21.0,20
2007,613,693,-328,-421,55,13.1,4800,63,19.9,19
2008,640,668,-294,-336,-5,12.6,4610,72,19.8,40
2009,459,678,-468,-479,33,12.8,4673,71,19.6,24
2010,728,675,-190,-341,138,13.0,4777,66,20.5,28
2011,609,704,-357,-408,10,12.8,4700,72,19.3,39
2012,641,667,-272,-355,56,12.9,4730,58,20.3,26
2013,506,698,-440,-430,-44,12.9,4722,79,21.0,39
2014,692,696,-240,-341,37,12.7,4679,70,20.3,27
2015,613,718,-380,-421,36,13.8,5029,73,20.6,16
2016,589,686,-337,-424,43,12.8,4688,69,20.2,15
2016
2017,479,720,-486,-532,37,13.7,4999,92,21.5,11
2018,673,706,-283,-385,95,13.7,5016,80,21.3,7
2019,647,764,-344,-432,142,13.6,4964,93,21.6,23
2020,574,759,-428,-475,37,13.8,5067,105,22.0,20
2021,459,783,-654,-593,-12,14.1,5151,78,21.1,11
2022,473,745,-515,-605,33,14.0,5125,100,21.9,9
2023,613,793,-518,-586,39,14.3,5218,105,21.0,15
2024,602,825,-564,-502,-28,14.1,5164,93,22.1,22
2025,548,715,-408,-472,64,14.0,5119,97,22.0,9
2026,561,839,-598,-569,29,14.4,5267,103,22.3,7
2027,352,821,-788,-679,-56,14.3,5210,86,20.7,10
2028,541,696,-398,-492,103,14.3,5238,78,20.9,4
2029,549,816,-593,-543,-44,13.9,5061,94,21.7,12
2030,425,846,-752,-649,0,14.4,5265,102,21.4,9
2031,495,713,-464,-578,77,13.9,5069,87,20.8,11
2032,473,757,-551,-500,-23,14.4,5265,112,22.0,13
2033,470,776,-563,-575,-4,14.6,5322,100,22.1,12
2034,443,769,-612,-544,-22,14.6,5314,99,21.3,11
2035,590,708,-360,-440,71,13.5,4930,78,21.6,25
2036,465,759,-558,-590,-7,14.7,5365,115,22.4,11
2037,562,720,-426,-471,50,14.6,5320,109,21.5,10
2038,463,730,-515,-544,27,13.5,4942,91,21.5,21
2039,408,743,-595,-556,29,14.8,5407,97,21.9,3
2040,636,709,-342,-487,82,14.4,5268,85,20.2,2
2041,514,794,-530,-574,31,15.0,5488,121,22.5,9
2042,576,717,-384,-418,82,13.7,5020,94,21.4,22
2043,495,721,-473,-516,45,13.4,4898,99,21.9,16
2044,591,731,-389,-462,61,14.1,5155,94,22.9,11
2045,591,699,-374,-429,71,14.6,5329,81,21.1,4
2046,546,708,-391,-455,5,13.7,5004,91,21.8,6

min,300,500,,,,10,4000,40,18
max,900,1000,,,,16,6000,130,24
steps,11,11,,,,7,11,10,7
decimal
