year,annual-average-temperature
1987,12.9
1988,13.3
1989,14.0
1990,13.9
1991,12.9
1992,13.1
1993,12.9
1994,14.2
1995,13.9
1996,13.2
1997,14.5
1998,13.4
1999,13.8
2000,14.2
2001,13.9
2002,14.2
2003,15.0
2004,13.9
2005,13.4
2006,14.7
2007,13.7
2008,13.8
2009,14.3
2010,13.1
2011,14.6
2012,14.0
2013,13.4
2014,14.3
2015,14.0
2016,13.8
