year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,750,623,-79,-267,79,10.4,3820,41,18.1,65
1988,778,643,-108,-329,45,11.6,4224,32,17.6,32
1989,1106,587,307,-82,196,10.6,3886,34,18.2,47
1990,1123,611,292,-84,114,11.0,4075,35,18.0,52
1991,867,696,-128,-205,64,11.1,4082,29,17.5,37
1992,765,597,-60,-198,62,10.9,3990,35,16.7,52
1993,944,741,-104,-259,89,10.8,3936,45,16.9,46
1994,874,722,-162,-271,53,10.9,4027,26,16.0,36
1995,818,621,-10,-250,69,11.0,4023,33,17.2,36
1996,856,736,-161,-290,27,10.8,4015,43,18.2,53
1997,817,727,-204,-393,120,11.2,4174,44,18.6,31
1998,811,623,-21,-167,65,10.8,3973,37,18.3,49
1999,915,725,-116,-347,89,10.9,3987,43,17.7,39
2000,848,705,-157,-318,125,11.0,4028,35,16.7,41
2001,880,643,23,-321,138,11.5,4249,45,17.9,38
2002,929,654,42,-223,104,12.1,4437,46,17.1,26
2003,1165,655,279,-111,258,11.5,4222,47,18.2,40
2004,867,605,31,-158,65,10.5,3881,34,17.2,58
2005,1039,574,248,-117,135,10.3,3794,29,17.3,52
2006,915,634,61,-237,132,11.6,4264,50,18.0,33
2007,748,628,-104,-293,34,11.2,4101,38,17.9,37
2008,913,614,74,-193,205,11.4,4155,45,18.4,28
2009,788,617,-37,-406,155,10.8,3961,39,18.4,46
2010,805,596,-5,-231,60,10.8,3979,19,16.0,30
2011,720,601,-97,-252,81,10.7,3936,39,18.6,49
2012,888,616,48,-166,29,11.0,4050,38,17.4,44
2013,786,619,-64,-327,197,11.4,4159,40,18.1,34
2014,783,634,-63,-264,63,10.6,3914,50,17.6,54
2015,836,642,-36,-306,129,11.5,4233,53,18.8,52
2016,888,642,13,-227,133,11.7,4301,39,18.6,30
2016
2017,749,652,-125,-257,85,11.5,4230,61,18.5,39
2018,610,670,-305,-315,-35,12.1,4425,62,18.8,33
2019,975,622,118,-141,169,12.4,4534,44,18.3,27
2020,834,660,-80,-202,65,12.8,4706,70,19.2,26
2021,781,786,-296,-459,87,12.7,4646,74,20.6,21
2022,614,636,-269,-374,102,12.3,4504,56,17.6,21
2023,920,796,-198,-400,137,12.4,4530,65,19.7,33
2024,831,752,-221,-391,147,12.2,4492,57,18.5,27
2025,818,694,-99,-389,241,12.9,4727,87,19.7,27
2026,708,765,-339,-439,42,11.8,4322,56,18.9,36
2027,629,753,-427,-502,60,12.3,4491,59,20.0,27
2028,783,660,-100,-295,48,12.4,4559,66,19.8,34
2029,915,810,-209,-378,142,12.7,4662,63,19.1,20
2030,823,820,-285,-350,21,12.2,4467,84,21.4,36
2031,966,594,151,-68,33,11.4,4174,48,18.5,39
2032,705,668,-191,-303,111,11.8,4326,61,18.4,36
2033,972,654,95,-117,108,12.1,4430,50,19.1,41
2034,845,692,-72,-326,104,12.2,4446,78,20.3,32
2035,800,685,-116,-355,138,12.9,4711,86,20.1,27
2036,692,703,-232,-470,148,12.7,4653,81,20.4,25
2037,747,687,-170,-337,46,12.9,4721,81,21.0,17
2038,841,658,-51,-290,115,12.4,4548,85,20.7,21
2039,583,639,-295,-420,61,12.3,4490,57,19.2,23
2040,769,675,-121,-429,150,12.7,4660,69,20.8,10
2041,837,666,-81,-319,69,12.9,4733,84,20.0,29
2042,978,630,130,-194,151,11.9,4349,60,19.7,32
2043,841,655,-40,-148,108,12.3,4491,72,20.3,30
2044,852,687,-63,-277,113,13.0,4761,87,20.2,22
2045,818,652,-78,-257,112,12.8,4687,58,19.7,16
2046,605,690,-320,-477,56,12.5,4574,67,18.9,28
