year,annual-frozen-days
1987,52
1988,23
1989,14
1990,21
1991,33
1992,21
1993,28
1994,12
1995,25
1996,31
1997,19
1998,30
1999,26
2000,11
2001,34
2002,6
2003,29
2004,37
2005,52
2006,36
2007,18
2008,20
2009,27
2010,57
2011,17
2012,30
2013,43
2014,15
2015,41
2016,39
