year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,884,506,147,-214,127,11.5,4199,8,16.8,10
1988,1040,460,356,-61,147,11.0,4030,1,15.7,5
1989,927,494,208,-151,95,11.4,4172,2,17.0,2
1990,870,501,152,-65,86,10.8,3937,3,16.0,26
1991,929,632,-10,-296,110,11.2,4103,9,16.4,15
1992,963,470,273,-77,206,10.7,3901,2,15.7,17
1993,906,683,-121,-341,100,10.9,3971,4,16.5,14
1994,907,660,-61,-398,162,10.7,3933,4,15.9,16
1995,712,463,32,-107,68,10.7,3899,7,16.9,9
1996,862,680,-171,-392,61,11.0,4028,7,16.9,10
1997,1002,665,3,-385,121,10.9,3977,2,15.6,3
1998,881,482,181,-183,161,11.2,4082,6,16.9,14
1999,814,642,-187,-378,137,10.9,3970,2,15.8,10
2000,1025,620,81,-181,28,11.2,4080,7,16.1,16
2001,1060,488,372,-153,261,11.1,4035,16,16.7,7
2002,1080,483,367,52,158,11.1,4047,6,16.3,20
2003,937,515,191,-173,175,11.6,4238,14,17.6,15
2004,1130,531,359,-133,193,11.0,4026,10,17.0,13
2005,1048,496,327,-95,127,11.4,4171,4,15.7,6
2006,761,508,34,-232,146,10.9,3986,7,15.8,20
2007,892,501,182,-148,190,10.6,3874,0,15.5,21
2008,755,515,19,-314,139,11.5,4196,7,16.5,5
2009,1093,490,390,-95,191,10.2,3730,1,15.5,22
2010,965,453,292,-50,172,10.5,3837,0,15.2,17
2011,726,495,19,-236,103,10.8,3963,8,16.6,28
2012,697,505,-32,-264,147,11.2,4076,14,16.3,8
2013,874,480,183,-79,93,10.8,3940,9,16.6,12
2014,905,487,194,-201,169,11.3,4126,2,16.9,12
2015,866,506,137,-243,198,11.2,4091,4,16.7,19
2016,958,465,285,-46,172,10.6,3872,3,16.2,8
2016
2017,854,467,164,-207,268,11.4,4148,6,16.6,1
2018,860,520,110,-159,172,11.8,4300,4,17.6,12
2019,894,516,154,-241,220,11.7,4285,6,17.5,11
2020,926,505,200,-245,271,11.4,4176,4,17.1,19
2021,1062,686,64,-402,244,11.6,4223,19,17.1,19
2022,1011,494,284,-171,277,12.0,4365,11,17.8,16
2023,936,716,-173,-432,222,12.5,4554,12,18.1,1
2024,773,689,-246,-412,83,11.8,4324,14,18.0,21
2025,868,514,140,-220,263,11.5,4196,13,16.7,4
2026,755,717,-335,-440,69,11.5,4216,17,17.8,24
2027,906,675,-135,-394,89,11.7,4287,10,17.3,12
2028,793,507,54,-250,168,12.2,4458,9,17.4,2
2029,751,739,-365,-417,19,11.6,4249,6,17.0,12
2030,843,676,-165,-428,71,12.0,4392,8,16.9,5
2031,921,532,169,-262,348,12.2,4456,7,17.0,6
2032,828,525,82,-250,247,11.6,4228,10,17.9,25
2033,1059,509,331,-138,270,11.7,4279,12,17.8,1
2034,848,531,76,-304,272,11.6,4250,9,16.4,6
2035,861,519,131,-210,209,11.1,4036,3,16.7,10
2036,1012,516,277,-151,229,11.9,4371,12,18.3,9
2037,877,522,127,-210,254,11.8,4293,8,17.3,7
2038,857,522,112,-299,230,11.5,4210,8,16.7,10
2039,990,513,262,-179,214,11.6,4219,7,17.1,12
2040,939,492,217,-115,164,11.5,4214,7,17.2,5
2041,754,530,-9,-278,183,12.6,4600,20,17.7,3
2042,838,493,115,-200,192,11.7,4288,4,17.1,7
2043,695,544,-85,-254,127,11.8,4320,8,16.7,7
2044,831,533,82,-241,271,11.5,4216,13,17.6,11
2045,896,521,145,-250,209,12.1,4420,10,17.2,6
2046,822,496,104,-201,164,11.7,4262,4,16.9,0

min,600,350,,,,8,3000,,14
max,1100,850,,,,14,5000,,22
steps,11,11,,,,7,11,,5
decimal
