year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,4,0,96,5,1,41,77,1,188
1988,12,0,-79,8,1,-182,47,4,185
1989,10,1,-30,7,2,-3,71,2,367
1990,12,0,-84,3,1,-183,51,6,48
1991,7,1,96,4,0,-128,56,0,62
1992,16,1,18,5,0,-72,54,5,125
1993,8,0,-26,4,1,-67,67,1,237
1994,14,0,-75,5,2,-275,54,1,237
1995,0,0,-31,4,0,-85,63,0,260
1996,13,0,-159,6,0,-308,50,4,223
1997,21,0,-80,5,4,-146,48,2,246
1998,9,0,127,6,0,-47,75,6,99
1999,5,0,-54,5,0,-187,70,1,159
2000,10,0,-35,3,0,-103,63,0,317
2001,13,0,-96,4,3,-136,57,6,202
2002,10,0,57,4,1,-100,61,5,131
2003,17,0,-5,4,0,-7,55,0,269
2004,5,0,-16,5,1,-159,65,4,136
2005,22,0,-45,5,5,-256,44,1,58
2006,7,0,106,4,0,31,59,3,191
2007,7,0,10,7,0,9,67,6,156
2008,10,0,16,4,0,-160,62,3,30
2009,15,0,-45,6,3,-188,53,5,258
2010,9,0,14,6,0,-124,67,4,179
2011,12,0,-26,4,0,-52,47,0,231
2012,10,0,-17,4,0,-74,55,4,258
2013,13,1,-43,6,3,-171,67,4,181
2014,9,0,-28,5,0,-147,57,4,179
2015,3,0,-8,3,2,-84,62,3,297
2016,8,0,-52,6,0,-106,44,4,218
2016
2017,18,0,-42,8,7,-200,42,0,198
2018,26,0,-114,7,0,-229,32,0,234
2019,21,0,-68,5,2,-159,42,0,238
2020,18,0,76,5,9,-153,58,1,196
2021,15,0,-71,4,2,-263,45,2,157
2022,27,0,-138,5,2,-289,48,2,60
2023,24,0,-50,7,1,-243,50,1,172
2024,26,0,-130,8,2,-331,49,0,173
2025,18,0,-49,8,5,-190,61,0,209
2026,17,0,-91,7,8,-259,55,0,152
2027,8,0,-97,9,0,-254,50,1,150
2028,21,0,-55,9,0,-221,57,1,194
2029,22,0,-150,8,7,-338,52,0,189
2030,14,0,96,4,3,-89,68,0,111
2031,13,0,-27,3,1,-128,52,0,207
2032,23,0,-74,7,3,-200,49,3,208
2033,14,0,-60,6,4,-228,45,1,111
2034,20,0,-25,7,0,-234,58,2,156
2035,25,1,-110,7,1,-176,41,0,286
2036,2,0,-3,7,0,-140,64,1,322
2037,34,0,-47,8,4,-225,49,2,214
2038,11,0,-47,7,0,-229,49,3,87
2039,20,0,-148,7,2,-263,53,0,166
2040,11,0,-67,3,0,-222,58,0,211
2041,14,0,-86,8,4,-203,55,0,177
2042,42,1,-108,5,2,-169,38,6,204
2043,11,0,79,3,3,29,62,2,214
2044,15,0,-95,8,2,-247,54,0,330
2045,13,0,23,7,4,-117,62,2,163
2046,24,0,-28,5,1,-133,39,0,308

min,,0
max,,6
steps,,7
decimal
