year,annual-hydric-deficit
1987,380
1988,491
1989,132
1990,696
1991,472
1992,416
1993,220
1994,760
1995,430
1996,712
1997,756
1998,449
1999,589
2000,771
2001,219
2002,660
2003,362
2004,626
2005,282
2006,293
2007,337
2008,814
2009,504
2010,461
2011,224
2012,482
2013,929
2014,743
2015,161
2016,467
