year,annual-average-temperature
1987,14.4
1988,14.2
1989,15.1
1990,15.0
1991,13.9
1992,13.5
1993,13.7
1994,15.0
1995,15.1
1996,14.4
1997,15.7
1998,14.8
1999,14.8
2000,14.8
2001,14.8
2002,15.2
2003,15.6
2004,14.6
2005,14.5
2006,15.5
2007,14.4
2008,14.6
2009,14.8
2010,14.2
2011,15.7
2012,14.8
2013,14.6
2014,15.9
2015,15.5
2016,15.4
