year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,10,1,-96,7,4,-290,61,15,63
1988,14,3,-72,5,9,-281,56,20,105
1989,13,0,7,3,3,-130,58,17,171
1990,16,0,-50,4,2,-196,58,23,49
1991,19,0,-106,3,11,-298,53,23,68
1992,9,4,-38,3,1,-168,67,17,64
1993,14,1,-170,6,4,-428,59,13,68
1994,16,0,-78,3,7,-299,56,26,63
1995,22,4,-37,4,6,-226,46,7,94
1996,16,2,-135,4,2,-325,63,18,183
1997,34,0,-125,6,2,-317,38,11,108
1998,32,1,-132,4,2,-256,37,37,133
1999,11,0,-146,4,4,-365,52,18,115
2000,10,1,-81,2,1,-202,60,23,109
2001,13,0,-73,4,2,-197,48,16,127
2002,16,4,-70,5,2,-256,56,23,80
2003,11,0,-53,2,1,-160,76,37,136
2004,13,1,-110,5,2,-253,55,20,133
2005,25,1,-61,4,6,-236,53,26,101
2006,26,0,-123,6,3,-233,39,23,62
2007,16,3,-72,3,1,-234,62,24,92
2008,18,3,-97,3,1,-263,55,16,101
2009,8,0,-28,5,0,-195,59,15,110
2010,11,0,-110,4,3,-260,48,26,101
2011,28,0,-44,2,6,-197,44,29,103
2012,9,0,-44,2,3,-135,43,22,83
2013,12,0,-94,5,11,-213,74,30,120
2014,16,5,-96,5,0,-234,54,21,114
2015,21,0,-94,4,4,-256,62,24,105
2016,14,5,-72,3,9,-261,60,7,72
2016
2017,17,0,-68,4,0,-221,52,1,102
2018,9,0,-20,5,0,-219,57,14,82
2019,15,8,-57,6,3,-247,68,14,133
2020,23,0,-148,6,3,-367,43,8,62
2021,38,0,-214,6,5,-440,48,1,112
2022,22,3,-152,7,2,-339,34,7,71
2023,26,0,-161,2,14,-374,51,7,84
2024,7,0,-99,5,2,-344,71,17,49
2025,14,4,-86,7,9,-286,56,13,96
2026,28,0,-159,5,2,-388,52,3,41
2027,11,2,-93,2,7,-294,44,10,72
2028,41,2,-159,4,9,-316,37,9,76
2029,33,0,-193,2,4,-447,37,6,62
2030,27,1,-186,6,5,-395,47,3,122
2031,24,1,-125,4,3,-306,50,11,84
2032,23,5,-112,5,19,-340,56,15,88
2033,26,3,-141,3,4,-352,55,7,40
2034,28,0,-124,5,4,-325,42,7,70
2035,32,5,-137,4,5,-303,44,10,68
2036,35,0,-172,4,6,-355,40,9,140
2037,14,0,-91,5,6,-325,52,6,65
2038,34,1,-147,5,8,-360,38,12,80
2039,25,4,-106,5,2,-285,53,3,72
2040,12,7,-66,3,3,-296,51,11,53
2041,19,1,-112,4,5,-307,51,8,56
2042,25,1,-112,4,5,-259,39,8,100
2043,17,0,-44,4,7,-215,57,19,83
2044,33,0,-101,4,2,-312,40,14,39
2045,20,2,-144,8,0,-351,61,4,80
2046,24,1,-124,5,3,-282,44,14,143

min,,,,0
max,,,,14
steps,,,,8
decimal



