year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,598,635,-233,-388,91,10.3,3887,46,18.5,62
1988,605,620,-227,-344,18,10.7,3959,32,17.2,56
1989,881,642,45,-122,115,10.5,3866,53,19.1,67
1990,651,615,-170,-279,65,10.8,4011,34,17.2,51
1991,703,716,-292,-390,11,10.7,3901,46,17.9,54
1992,641,586,-159,-271,39,10.6,3920,33,17.3,55
1993,559,779,-506,-500,-25,10.8,3959,58,17.8,47
1994,656,750,-378,-439,30,11.0,4067,41,18.1,49
1995,711,644,-125,-262,52,10.9,4027,55,18.0,49
1996,627,721,-360,-378,21,10.9,4038,52,18.5,58
1997,675,744,-328,-394,21,11.6,4282,66,18.6,43
1998,613,676,-261,-332,54,11.4,4232,75,19.3,59
1999,678,761,-395,-415,-27,11.4,4190,45,18.2,45
2000,721,697,-256,-255,14,10.7,3943,32,17.3,56
2001,743,599,-67,-253,51,12.0,4389,40,18.2,32
2002,626,613,-194,-342,84,11.0,4094,39,16.8,48
2003,706,589,-97,-193,51,11.0,4099,44,19.0,61
2004,714,658,-147,-323,61,11.1,4098,53,19.0,50
2005,639,639,-196,-245,45,10.8,4019,55,18.7,64
2006,697,649,-154,-350,106,11.5,4243,51,18.6,52
2007,628,594,-170,-228,26,9.8,3698,29,16.4,71
2008,584,630,-249,-322,22,10.5,3939,34,16.9,56
2009,725,601,-83,-229,32,11.0,4037,20,16.8,35
2010,700,629,-134,-290,73,11.3,4170,43,18.5,55
2011,658,644,-180,-279,54,11.4,4209,53,18.8,48
2012,672,616,-144,-234,47,10.4,3889,30,17.1,68
2013,611,621,-212,-335,57,11.1,4070,46,19.8,50
2014,561,611,-260,-301,-21,10.4,3831,36,17.3,65
2015,640,609,-157,-278,69,10.5,3896,54,18.1,60
2016,555,650,-284,-367,27,10.6,3973,45,18.8,58
2016
2017,750,644,-95,-289,114,12.1,4422,52,18.3,18
2018,780,603,-22,-271,180,11.1,4080,32,18.2,37
2019,634,609,-175,-290,-4,10.9,3993,45,17.9,42
2020,613,652,-227,-436,135,11.8,4316,60,18.7,26
2021,602,781,-450,-543,76,12.4,4524,81,19.6,27
2022,499,638,-354,-443,66,12.3,4505,53,18.7,35
2023,550,785,-516,-510,-9,12.3,4517,75,21.0,33
2024,592,701,-393,-412,-20,11.0,4086,39,18.0,37
2025,619,637,-209,-403,86,11.7,4299,57,19.5,34
2026,575,743,-482,-492,18,12.2,4464,64,19.1,12
2027,685,689,-270,-379,70,11.5,4215,47,18.6,52
2028,652,686,-248,-387,109,11.9,4375,70,19.6,36
2029,664,807,-444,-559,-11,11.9,4351,68,18.6,43
2030,694,774,-355,-475,35,12.4,4519,59,19.1,25
2031,597,644,-236,-366,106,11.5,4216,61,19.3,39
2032,652,687,-236,-389,35,12.2,4487,78,21.0,43
2033,527,681,-361,-453,73,12.2,4491,78,20.5,40
2034,616,667,-284,-433,99,12.9,4702,70,19.3,14
2035,621,674,-248,-424,50,11.7,4285,73,19.4,47
2036,662,658,-201,-371,135,12.3,4485,77,19.6,23
2037,626,629,-216,-384,70,12.1,4434,51,19.0,28
2038,593,685,-293,-426,70,12.4,4539,69,19.5,25
2039,567,606,-246,-342,65,11.6,4261,46,18.3,35
2040,640,611,-162,-362,175,11.0,4049,45,18.2,59
2041,646,647,-198,-410,163,11.6,4249,48,17.7,31
2042,699,658,-182,-275,81,12.3,4511,70,18.7,35
2043,698,635,-145,-292,82,11.7,4288,52,18.6,39
2044,438,655,-434,-419,-6,12.4,4544,69,19.3,39
2045,620,620,-208,-409,86,11.5,4221,48,18.0,39
2046,713,668,-144,-290,97,11.8,4322,56,19.1,38

min,400,500,,,,8,3000,,14
max,900,900,,,,14,5000,,22
steps,11,9,,,,7,11,,5
decimal



