year,annual-average-temperature
1987,10.2
1988,11.4
1989,11.6
1990,11.5
1991,10.5
1992,10.8
1993,10.4
1994,11.3
1995,11.0
1996,9.8
1997,11.0
1998,10.8
1999,11.4
2000,11.6
2001,11.1
2002,11.6
2003,11.6
2004,10.7
2005,10.9
2006,11.5
2007,11.4
2008,10.7
2009,11.1
2010,10.0
2011,11.8
2012,10.9
2013,10.6
2014,12.0
2015,11.8
2016,11.3

min,8
max,14
steps,7
decimal



