year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,226,895,-1114,-825,-174,17.5,6397,40,24.2,0
1988,539,893,-750,-801,79,16.6,6076,25,23.7,1
1989,518,936,-781,-871,19,17.0,6209,54,24.0,0
1990,385,938,-896,-873,-2,16.7,6122,47,24.3,1
1991,554,1047,-994,-978,-5,17.0,6202,36,24.1,0
1992,458,831,-759,-707,-18,17.3,6302,31,24.6,0
1993,526,1071,-1062,-1049,89,17.1,6239,47,24.6,1
1994,360,1014,-1157,-923,-81,17.6,6445,58,24.6,2
1995,433,938,-891,-821,-82,17.3,6328,46,24.6,2
1996,428,948,-998,-830,-134,16.6,6047,33,24.3,2
1997,461,1062,-1107,-1036,18,16.9,6172,51,23.9,3
1998,460,888,-822,-835,74,17.1,6243,54,24.3,1
1999,584,1048,-958,-959,-51,17.4,6363,44,24.0,0
2000,545,1074,-1071,-1014,4,18.0,6564,52,24.2,0
2001,626,877,-637,-783,60,17.6,6418,63,24.2,3
2002,450,827,-778,-735,-72,16.5,6026,30,23.6,3
2003,486,899,-824,-829,17,17.4,6356,40,24.2,0
2004,496,950,-872,-900,16,17.2,6291,57,24.7,1
2005,441,889,-857,-855,35,17.3,6323,50,24.9,0
2006,495,887,-799,-771,-89,17.2,6306,42,23.7,1
2007,463,895,-826,-864,31,16.4,5971,39,24.6,1
2008,493,888,-785,-817,89,16.5,6031,19,23.0,2
2009,441,896,-842,-809,7,17.0,6211,52,24.3,1
2010,470,916,-860,-848,45,17.5,6399,43,24.0,0
2011,665,913,-631,-841,130,17.4,6365,64,24.7,0
2012,628,899,-681,-756,68,17.2,6273,42,23.2,3
2013,510,912,-791,-819,141,16.9,6167,28,23.7,1
2014,430,902,-854,-859,6,16.9,6202,37,24.4,4
2015,470,937,-872,-878,-11,17.6,6432,53,24.3,0
2016,510,875,-791,-779,57,17.1,6227,35,23.4,1
2016
2017,317,906,-1029,-860,-56,18.0,6556,49,24.9,1
2018,516,929,-835,-895,21,18.1,6599,62,25.2,0
2019,374,899,-945,-847,-5,17.8,6513,44,24.7,0
2020,394,924,-945,-874,-53,17.7,6484,49,25.0,0
2021,421,1035,-1123,-949,-135,17.6,6412,40,24.6,0
2022,597,911,-713,-812,4,18.2,6645,69,25.9,2
2023,526,1033,-1059,-934,-6,18.2,6658,64,25.0,0
2024,453,1010,-1072,-950,-92,17.8,6531,44,24.8,0
2025,422,834,-830,-768,-11,18.1,6614,58,24.5,0
2026,397,1052,-1170,-1009,-65,18.3,6691,55,25.7,1
2027,478,1064,-1098,-994,-44,18.1,6616,69,24.7,0
2028,499,875,-775,-831,29,17.8,6518,47,24.6,0
2029,362,1096,-1273,-1058,-86,18.1,6608,73,25.1,0
2030,347,1072,-1221,-1051,-93,18.0,6563,60,25.0,0
2031,435,911,-872,-877,26,18.3,6672,65,25.6,0
2032,485,987,-894,-967,30,18.3,6688,75,25.2,0
2033,541,892,-776,-808,35,18.0,6585,41,24.7,0
2034,706,884,-583,-856,143,17.4,6338,41,24.2,1
2035,391,916,-929,-836,19,18.3,6676,65,25.7,0
2036,357,924,-1004,-886,-44,18.1,6615,38,24.3,1
2037,496,921,-845,-810,28,18.0,6562,49,24.6,1
2038,421,972,-980,-936,-63,18.1,6617,65,25.1,0
2039,368,911,-928,-827,-94,17.6,6441,57,25.3,0
2040,423,922,-930,-799,-66,18.3,6716,41,24.4,0
2041,307,969,-1098,-955,-87,18.4,6712,66,24.6,1
2042,511,948,-841,-871,35,18.1,6601,59,24.2,0
2043,347,907,-953,-824,-51,17.4,6367,53,24.9,1
2044,498,947,-860,-809,17,17.9,6542,55,24.3,1
2045,485,960,-882,-930,25,18.2,6657,45,24.6,0
2046,459,940,-891,-869,-32,18.3,6678,57,25.2,0
