year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-FGN,label C2,label C3-FGN,label C12,label M1-FGN,label M2,label M8,label Co2,label Co3
1987,0,0,-392,10,4,-649,15,0,5
1988,2,0,-406,6,0,-641,25,1,56
1989,6,0,-400,7,1,-699,27,0,31
1990,2,0,-426,8,1,-672,17,1,27
1991,4,0,-499,8,0,-758,26,0,20
1992,0,0,-407,10,0,-590,17,0,97
1993,3,0,-546,5,6,-791,24,0,2
1994,3,0,-486,6,1,-730,28,2,33
1995,3,0,-347,6,0,-659,20,2,9
1996,0,0,-361,7,0,-684,39,0,3
1997,11,0,-598,7,0,-784,30,3,11
1998,4,0,-444,6,0,-680,30,1,14
1999,8,0,-475,10,1,-746,22,0,29
2000,15,0,-493,9,0,-768,25,0,0
2001,15,0,-335,9,0,-653,28,2,2
2002,1,0,-360,6,0,-612,38,0,75
2003,5,0,-390,6,0,-650,25,0,41
2004,5,0,-422,8,0,-692,27,1,4
2005,0,0,-459,12,0,-658,19,0,7
2006,11,0,-323,8,0,-658,34,1,42
2007,0,0,-329,9,0,-657,35,0,13
2008,1,0,-441,8,0,-611,26,0,35
2009,0,0,-336,6,0,-611,30,0,18
2010,5,0,-413,4,2,-682,21,0,6
2011,1,0,-424,6,0,-709,31,0,47
2012,4,0,-288,5,0,-658,29,0,26
2013,6,0,-441,8,0,-628,16,0,31
2014,2,0,-378,5,1,-622,15,3,19
2015,14,0,-421,7,2,-696,23,0,28
2016,2,0,-377,8,0,-627,24,0,6
2016
2017,4,0,-476,4,1,-659,21,0,10
2018,11,0,-409,7,0,-699,39,0,0
2019,0,0,-444,9,0,-633,21,0,8
2020,6,0,-419,8,2,-671,22,0,16
2021,1,0,-487,1,3,-737,23,0,40
2022,2,0,-363,2,8,-650,22,2,39
2023,7,0,-493,3,3,-748,18,0,27
2024,5,0,-486,6,1,-742,25,0,7
2025,12,0,-424,5,3,-601,27,0,33
2026,4,0,-501,11,2,-750,13,1,6
2027,11,0,-494,11,0,-775,21,0,29
2028,6,0,-399,6,6,-646,17,0,24
2029,10,0,-579,7,0,-817,19,0,17
2030,6,0,-495,9,2,-802,26,0,5
2031,3,0,-394,11,2,-680,23,0,0
2032,11,0,-446,5,3,-739,8,0,1
2033,2,0,-363,10,2,-634,29,0,34
2034,7,0,-388,7,0,-658,30,0,7
2035,2,0,-436,9,4,-657,20,0,45
2036,8,0,-453,6,1,-682,16,1,7
2037,3,0,-387,10,3,-658,20,0,61
2038,6,0,-406,2,1,-719,17,0,8
2039,1,0,-413,6,1,-680,23,0,37
2040,9,0,-444,6,0,-664,17,0,81
2041,8,0,-506,8,1,-718,14,1,0
2042,15,0,-486,7,1,-687,21,0,45
2043,7,0,-415,5,1,-653,26,1,52
2044,7,0,-468,7,0,-681,15,1,108
2045,6,0,-451,5,0,-712,7,0,0
2046,6,0,-442,6,2,-683,23,0,56
