year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,1416,547,729,240,258,6.4,2776,16,14.4,140
1988,1338,552,641,251,208,7.4,3022,29,15.6,114
1989,1348,531,663,303,222,7.6,3066,14,15.7,104
1990,1421,523,763,294,254,5.8,2649,11,15.1,148
1991,1278,617,475,167,232,7.1,2988,18,15.0,115
1992,1140,564,431,134,154,7.9,3065,41,18.2,119
1993,1095,648,245,-41,207,7.9,3170,25,15.3,105
1994,1212,683,323,46,175,8.1,3311,36,16.0,110
1995,1254,580,517,140,179,8.8,3470,33,18.1,88
1996,1289,584,513,152,231,6.1,2635,13,14.4,123
1997,1445,591,669,235,157,7.2,2868,18,15.2,122
1998,989,547,289,46,53,7.8,3050,27,15.0,115
1999,1332,683,437,111,199,8.0,3206,27,15.3,104
2000,1115,657,264,-92,200,8.8,3447,34,15.5,102
2001,1224,577,498,77,196,7.8,3105,28,16.1,113
2002,1257,572,538,177,116,7.6,3069,32,17.7,125
2003,1406,571,673,177,225,8.2,3224,20,16.0,110
2004,1137,586,392,194,72,7.6,3088,26,16.8,125
2005,1333,550,637,238,186,7.7,3289,30,17.1,115
2006,1283,601,519,205,101,8.5,3351,36,15.8,104
2007,1189,566,477,256,177,6.8,2898,20,15.5,125
2008,1257,594,513,167,177,8.3,3289,35,17.3,104
2009,1476,557,774,328,198,7.5,3047,18,14.8,105
2010,930,594,178,-86,113,8.3,3361,33,16.8,110
2011,1319,540,605,348,114,8.8,3325,16,15.3,88
2012,1393,577,661,257,249,8.3,3251,36,18.0,113
2013,1353,540,664,194,233,7.5,3030,8,14.7,106
2014,1378,564,659,103,318,7.9,3162,28,16.4,104
2015,1227,558,528,83,263,8.0,3133,27,17.0,97
2016,1371,565,651,196,256,9.1,3401,26,16.7,73
2016
2017,1372,609,602,86,330,9.6,3697,69,18.8,97
2018,1106,570,365,82,131,9.1,3390,28,16.0,95
2019,1297,575,565,72,351,9.2,3470,46,17.6,76
2020,996,576,257,-89,183,9.1,3410,34,16.0,86
2021,1247,624,418,-20,237,9.1,3420,36,17.8,81
2022,1162,542,444,111,245,8.9,3392,36,16.2,79
2023,1141,673,259,-14,125,8.9,3364,53,17.9,84
2024,962,633,121,-158,180,9.5,3547,14,15.8,78
2025,1124,596,361,75,164,10.0,3845,54,17.8,85
2026,1117,675,227,-148,234,9.6,3649,50,18.2,74
2027,1276,591,480,258,166,8.4,3313,20,15.7,95
2028,1364,571,633,189,296,8.9,3470,37,17.4,109
2029,1069,694,148,-79,162,10.2,3840,44,18.2,81
2030,1142,634,321,112,76,8.9,3423,37,17.4,102
2031,1325,561,590,173,288,10.2,3798,51,18.5,69
2032,1227,575,494,185,187,9.0,3448,50,17.4,83
2033,1186,562,467,56,198,9.6,3533,30,16.6,69
2034,1204,553,485,139,203,8.6,3286,30,17.3,92
2035,1135,572,399,68,189,9.9,3667,31,16.6,56
2036,1302,565,587,106,222,8.9,3433,41,17.4,97
2037,863,528,170,-144,218,8.0,3125,38,16.9,107
2038,996,573,256,83,99,9.3,3529,32,17.4,80
2039,1045,535,351,115,104,8.0,3113,20,16.4,110
2040,1193,571,461,69,236,8.2,3226,31,17.3,115
2041,1104,543,393,24,234,8.9,3349,20,15.5,85
2042,1170,546,453,227,166,9.3,3488,22,16.7,70
2043,1120,571,384,96,215,9.1,3518,36,16.6,91
2044,1051,583,304,15,128,9.3,3509,38,16.1,83
2045,1392,564,669,293,214,8.8,3298,18,15.8,83
2046,1010,581,272,31,173,9.0,3458,38,17.5,93

min,200,400,,,,6,2500,,12,30
max,1100,1000,,,,14,5000,,24,150
steps,10,11,,,,9,11,,5,9
decimal

