year,annual-frozen-days
1987,118
1988,82
1989,76
1990,72
1991,94
1992,87
1993,79
1994,49
1995,113
1996,135
1997,108
1998,82
1999,93
2000,58
2001,91
2002,53
2003,103
2004,119
2005,103
2006,100
2007,66
2008,92
2009,97
2010,103
2011,75
2012,76
2013,106
2014,48
2015,116
2016,107
