year,V1,V2,V3,V9
,label V1,label V2,label V3,label V9
1987,1731,11,-330,2
1988,1495,11,-382,0
1989,1592,11,-393,0
1990,1670,14,-552,2
1991,1784,13,-453,1
1992,1567,12,-388,4
1993,1438,12,-303,0
1994,1562,12,-486,0
1995,1531,13,-154,4
1996,1704,11,-553,0
1997,1725,11,-484,3
1998,1753,10,-395,0
1999,1680,14,-512,1
2000,1693,11,-579,0
2001,1687,10,-442,0
2002,1867,14,-380,0
2003,1512,12,-295,6
2004,1447,12,-167,7
2005,1890,12,-400,0
2006,1668,12,-389,4
2007,1647,11,-313,0
2008,1697,10,-498,0
2009,1610,11,-413,0
2010,1761,12,-455,1
2011,1710,10,-459,1
2012,1727,13,-453,0
2013,1621,12,-387,1
2014,1847,12,-394,0
2015,1624,12,-436,1
2016,1647,12,-521,0
2016
2017,1849,13,-355,0
2018,2048,12,-576,0
2019,1901,12,-503,0
2020,1930,14,-502,0
2021,1702,13,-592,4
2022,2234,15,-512,0
2023,1810,13,-590,1
2024,2116,13,-505,0
2025,1894,12,-487,1
2026,1932,13,-609,1
2027,1846,15,-536,3
2028,2148,14,-354,0
2029,1881,14,-537,0
2030,2153,15,-570,0
2031,2033,14,-501,1
2032,2021,13,-579,1
2033,2213,13,-590,0
2034,2007,12,-534,0
2035,1742,13,-466,0
2036,1879,13,-458,0
2037,2172,14,-473,0
2038,2006,13,-487,1
2039,2098,13,-569,0
2040,2176,13,-546,0
2041,1996,15,-556,0
2042,2199,14,-717,0
2043,2068,15,-550,0
2044,1947,13,-572,0
2045,2103,16,-524,0
2046,1915,10,-604,0

min,1000,8,,0
max,2500,18,,14
steps,11,11,,8
decimal



