year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,685,739,-314,-330,14,11.8,4370,49,18.6,50
1988,732,688,-199,-382,146,11.3,4148,33,17.6,34
1989,761,702,-177,-393,153,11.6,4262,45,18.5,25
1990,595,717,-367,-552,129,11.8,4334,38,19.7,38
1991,723,833,-429,-453,36,12.2,4496,61,19.8,38
1992,598,693,-347,-388,24,11.9,4335,51,18.8,33
1993,895,752,-160,-303,123,10.8,3947,34,18.7,35
1994,715,796,-403,-486,47,11.5,4245,39,18.3,42
1995,801,669,-107,-154,-15,11.1,4067,29,18.5,51
1996,648,775,-439,-553,137,11.4,4189,56,18.4,47
1997,680,796,-404,-484,39,11.6,4247,64,19.4,47
1998,715,720,-264,-395,111,12.2,4495,55,18.7,38
1999,590,815,-589,-512,-19,12.1,4424,55,19.4,38
2000,645,815,-452,-579,144,11.3,4121,50,19.7,53
2001,653,707,-284,-442,138,11.6,4232,56,18.9,44
2002,728,722,-226,-380,114,11.6,4268,68,20.4,52
2003,758,678,-156,-295,116,11.4,4195,46,18.9,46
2004,977,676,46,-167,129,10.7,3924,32,17.7,55
2005,723,746,-281,-400,129,12.1,4438,69,19.7,49
2006,607,706,-353,-389,6,12.0,4407,39,19.1,33
2007,843,712,-105,-313,130,11.3,4143,45,17.8,50
2008,572,725,-399,-498,21,11.7,4327,42,18.0,48
2009,665,727,-315,-413,55,11.4,4193,48,18.7,42
2010,694,755,-304,-455,158,11.7,4314,62,19.1,42
2011,575,721,-391,-459,5,11.7,4290,58,18.4,36
2012,637,722,-334,-453,129,12.6,4614,46,19.4,18
2013,670,706,-289,-387,54,11.6,4253,33,18.1,43
2014,732,758,-267,-394,75,12.1,4444,72,20.0,27
2015,635,721,-347,-436,53,11.4,4180,45,19.1,47
2016,534,721,-419,-521,3,10.9,4020,44,18.4,67
2016
2017,725,734,-252,-355,103,12.6,4624,64,20.5,22
2018,448,780,-581,-576,-16,12.8,4676,92,20.8,35
2019,661,746,-336,-503,104,12.9,4733,67,19.8,20
2020,623,750,-380,-502,51,12.9,4741,68,20.3,23
2021,623,820,-516,-592,70,12.4,4533,60,19.7,30
2022,705,774,-323,-512,184,13.5,4937,96,21.6,33
2023,690,847,-470,-590,124,12.1,4431,78,19.7,44
2024,656,875,-575,-505,0,14.0,5130,93,20.5,17
2025,535,728,-448,-487,60,12.9,4717,71,19.7,31
2026,620,827,-527,-609,23,13.4,4896,71,20.0,13
2027,610,818,-536,-536,27,12.8,4680,73,20.9,26
2028,783,777,-223,-354,51,13.4,4904,94,21.7,8
2029,525,850,-679,-537,-58,12.8,4668,73,20.3,21
2030,641,864,-549,-570,64,13.7,4983,91,22.1,17
2031,630,762,-397,-501,86,13.5,4927,83,21.3,18
2032,407,777,-632,-579,-11,13.2,4826,86,21.4,29
2033,527,814,-533,-590,72,13.5,4928,77,22.0,29
2034,512,779,-536,-534,15,13.6,4974,82,19.9,14
2035,511,731,-476,-466,-14,12.9,4696,59,20.0,12
2036,671,724,-305,-458,163,12.4,4536,56,20.0,32
2037,665,772,-356,-473,78,13.3,4867,92,21.2,43
2038,576,772,-417,-487,36,12.4,4545,70,20.6,37
2039,497,793,-529,-569,25,12.8,4665,81,20.6,38
2040,490,784,-540,-546,3,14.0,5110,83,21.6,9
2041,543,761,-489,-556,90,13.3,4848,71,21.1,30
2042,492,827,-588,-717,85,13.8,5028,97,21.4,22
2043,535,786,-505,-550,94,13.4,4901,76,20.7,32
2044,539,759,-470,-572,59,13.2,4844,64,20.5,19
2045,654,790,-393,-524,55,13.8,5026,98,21.3,15
2046,430,774,-610,-604,23,12.5,4593,76,19.7,36

min,400,500,,,,9,3500,0,17
max,1000,1000,,,,15,5500,100,23
steps,11,11,,,,7,11,11,7
decimal



