year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,1244,684,340,-81,147,9.9,3781,43,17.7,96
1988,1460,690,568,46,331,10.1,3769,54,19.0,89
1989,1213,645,354,28,138,9.4,3541,31,17.0,95
1990,1229,678,342,-95,319,9.1,3456,29,16.3,107
1991,972,751,-32,-202,60,9.7,3651,38,17.2,80
1992,1114,687,226,-121,217,9.2,3491,41,18.0,110
1993,1156,746,157,-15,91,9.4,3574,44,17.8,99
1994,1221,731,229,-14,139,9.1,3482,33,16.5,87
1995,976,675,107,-153,144,9.3,3550,35,18.0,110
1996,1278,712,312,-82,142,9.4,3589,23,16.9,88
1997,1328,747,325,-53,263,10.3,3786,48,18.2,73
1998,1534,656,666,169,183,9.6,3614,27,16.9,92
1999,1340,758,322,-14,131,8.8,3440,32,17.6,107
2000,1476,725,494,153,218,9.3,3516,39,18.0,104
2001,1620,660,756,121,423,9.8,3641,53,18.3,97
2002,1530,662,663,222,248,9.0,3420,33,17.1,117
2003,1444,673,554,227,208,9.8,3706,33,16.9,87
2004,972,662,82,-168,94,9.5,3652,26,16.7,87
2005,1176,679,267,59,66,10.2,3852,43,18.2,89
2006,1001,695,90,-56,-72,10.3,3870,51,18.4,91
2007,1500,678,613,223,232,9.3,3525,43,18.2,103
2008,1270,681,377,-4,222,10.2,3801,51,18.4,86
2009,1219,646,359,168,135,9.3,3635,34,18.1,89
2010,1102,663,228,-68,153,9.5,3538,23,17.6,82
2011,1476,635,642,216,313,8.7,3338,24,15.8,95
2012,1453,707,545,27,378,9.8,3747,53,18.5,81
2013,1037,683,164,-283,324,8.9,3416,39,16.7,115
2014,1445,675,551,16,310,9.8,3691,39,16.8,84
2015,1322,670,434,74,202,10.1,3753,36,18.0,81
2016,1215,694,313,-44,172,10.5,3881,66,19.3,87
2016
2017,1145,690,247,31,177,9.5,3633,52,17.8,112
2018,1351,733,402,-164,352,10.4,3889,74,19.5,105
2019,1427,706,500,-49,391,10.6,3942,53,17.8,91
2020,1391,716,471,-59,266,10.2,3845,56,19.7,99
2021,932,807,-136,-530,231,10.8,4028,77,20.6,90
2022,1158,694,253,-282,392,10.0,3726,51,17.8,87
2023,1521,752,506,-164,440,10.7,3965,48,18.5,76
2024,1245,790,195,-191,327,9.8,3675,68,20.0,119
2025,1069,717,145,-162,311,10.2,3803,67,19.7,94
2026,1284,764,273,-222,291,10.8,3990,59,19.5,75
2027,1621,756,605,41,359,11.0,4105,44,17.4,67
2028,1601,711,679,119,348,10.7,3971,71,19.7,100
2029,1428,795,360,-243,373,11.3,4148,59,18.5,59
2030,1298,792,251,-35,198,10.3,3811,59,18.7,97
2031,1348,688,432,-97,332,11.1,4048,56,19.8,81
2032,1279,729,348,-225,404,10.6,3916,58,19.6,69
2033,1475,689,572,152,305,10.3,3802,55,18.7,77
2034,838,718,-110,-324,202,10.4,3860,58,20.0,98
2035,1751,722,818,-10,422,10.9,4040,75,19.8,92
2036,1540,688,639,28,567,10.4,3839,64,19.3,89
2037,1439,699,518,-130,432,11.6,4279,58,20.3,57
2038,1367,715,430,65,296,10.7,4014,64,19.0,92
2039,1161,699,243,-184,185,10.6,3954,60,19.2,82
2040,1305,717,371,-91,284,11.1,4086,60,19.6,80
2041,1172,689,260,-106,241,10.5,3908,44,18.4,74
2042,1301,692,393,-129,398,10.6,3936,59,18.7,76
2043,1436,724,487,-100,450,11.6,4261,77,19.5,71
2044,1200,685,288,96,178,10.9,4034,66,19.8,85
2045,1025,725,92,-261,257,10.2,3855,64,19.1,100
2046,1332,694,433,-50,241,9.6,3605,46,17.9,101

min,800,600,,,,8,3000,,14
max,1800,1000,,,,14,5000,,22
steps,11,9,,,,7,11,,5
decimal



