year,annual-hydric-deficit
1987,-509
1988,-593
1989,-706
1990,-671
1991,-476
1992,75
1993,-377
1994,-439
1995,-596
1996,95
1997,-575
1998,-528
1999,-218
2000,-288
2001,-644
2002,-401
2003,-542
2004,-433
2005,-402
2006,-653
2007,-553
2008,-399
2009,-634
2010,-545
2011,-553
2012,-642
2013,-324
2014,-387
2015,-840
2016,-825
