year,annual-average-temperature
1987,14.2
1988,14.5
1989,15.1
1990,15.0
1991,14.2
1992,14.3
1993,14.1
1994,14.9
1995,14.6
1996,14.0
1997,15.3
1998,14.3
1999,14.5
2000,14.7
2001,14.6
2002,14.8
2003,15.5
2004,14.4
2005,13.9
2006,15.2
2007,14.5
2008,14.4
2009,14.8
2010,13.6
2011,15.1
2012,14.6
2013,13.9
2014,15.4
2015,15.3
2016,15.2

min,11
max,17
steps,7
decimal


