year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2,label C3,label C12,label M1,label M2,label M8,label Co2,label Co3
1987,43,0,-181,5,0,-381,29,14,99
1988,14,0,-158,5,7,-367,46,2,59
1989,34,0,-200,9,6,-448,37,6,33
1990,31,0,-222,7,7,-459,43,6,57
1991,32,0,-235,6,5,-523,35,2,48
1992,20,0,-126,6,3,-403,53,6,47
1993,25,0,-155,6,6,-471,35,5,83
1994,36,0,-233,6,15,-529,39,14,50
1995,28,0,-65,6,4,-296,47,9,55
1996,27,1,-163,2,7,-408,45,4,32
1997,22,0,-163,5,5,-366,40,8,89
1998,27,0,-122,5,5,-372,53,3,37
1999,26,0,-108,6,3,-371,38,2,125
2000,37,0,-185,8,10,-508,31,6,58
2001,24,0,-150,5,3,-330,53,6,77
2002,25,0,-189,6,10,-457,37,4,88
2003,16,0,-87,4,0,-304,53,5,30
2004,25,0,-209,5,6,-387,38,4,83
2005,26,0,-152,6,7,-356,42,4,76
2006,29,0,-206,8,2,-462,42,3,47
2007,34,0,-183,7,5,-436,40,6,87
2008,28,0,-108,7,6,-390,47,4,51
2009,29,0,-164,4,0,-306,38,12,151
2010,36,0,-187,7,10,-473,40,6,35
2011,38,0,-97,4,2,-336,33,0,87
2012,37,0,-152,7,9,-397,37,4,106
2013,22,0,-178,5,3,-352,43,7,78
2014,30,0,-203,7,6,-434,39,2,66
2015,32,0,-245,6,5,-396,37,5,75
2016,33,1,-168,8,8,-402,43,1,85
2016
2017,43,0,-244,7,15,-497,40,1,92
2018,40,0,-232,6,9,-503,32,1,71
2019,30,0,-170,5,17,-452,44,2,95
2020,41,0,-245,7,21,-466,42,1,56
2021,50,0,-229,8,16,-480,32,3,86
2022,48,0,-230,6,22,-524,33,2,19
2023,38,0,-208,9,7,-528,38,2,26
2024,44,0,-222,6,7,-538,37,3,58
2025,37,0,-121,6,19,-393,43,7,28
2026,50,0,-288,8,20,-569,38,2,92
2027,38,0,-256,8,19,-577,36,0,57
2028,36,0,-148,7,13,-341,55,1,72
2029,37,0,-231,5,11,-533,36,1,40
2030,41,0,-214,8,26,-536,43,2,26
2031,30,0,-204,9,12,-482,42,2,51
2032,37,0,-214,7,18,-498,30,1,40
2033,28,0,-85,6,5,-313,36,6,97
2034,38,0,-219,7,29,-540,36,7,33
2035,42,0,-181,6,13,-445,39,0,35
2036,53,0,-246,8,17,-566,27,0,27
2037,50,0,-246,7,14,-490,30,1,41
2038,37,0,-252,7,16,-511,35,0,65
2039,43,0,-256,5,34,-559,27,0,73
2040,46,0,-234,6,22,-549,25,0,32
2041,30,0,-179,7,19,-472,38,2,57
2042,36,0,-201,7,18,-498,42,1,78
2043,38,0,-232,7,16,-515,38,4,33
2044,25,0,-137,6,3,-393,36,5,31
2045,48,0,-218,8,16,-501,26,2,54
2046,45,0,-240,7,13,-505,31,0,92
