year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,599,735,-391,-451,99,13.7,5008,77,20.2,26
1988,526,726,-469,-473,9,13.5,4938,63,20.8,19
1989,378,746,-638,-542,-55,13.7,4992,85,21.5,22
1990,555,740,-473,-527,144,14.2,5202,92,21.2,19
1991,366,812,-779,-676,-59,13.7,4988,76,21.2,23
1992,443,720,-529,-526,43,13.7,4998,71,21.0,16
1993,579,846,-580,-599,50,13.3,4853,79,21.3,26
1994,472,854,-711,-712,39,13.7,5024,88,21.6,28
1995,626,707,-347,-372,83,13.7,5020,77,21.5,19
1996,582,826,-568,-476,-27,13.5,4947,86,22.0,23
1997,648,797,-450,-508,63,13.4,4909,64,20.8,20
1998,579,700,-389,-453,77,13.7,5014,64,20.5,18
1999,665,798,-500,-393,-28,14.4,5255,82,21.3,10
2000,491,861,-675,-644,-17,13.9,5062,85,21.1,18
2001,517,674,-420,-385,-18,13.7,5006,80,20.7,15
2002,491,768,-548,-548,7,14.2,5187,82,21.8,18
2003,492,705,-480,-431,-2,13.3,4858,60,20.5,15
2004,542,731,-480,-449,-12,14.4,5261,79,21.6,11
2005,542,703,-435,-452,39,14.0,5109,76,21.8,20
2006,512,754,-510,-578,94,13.9,5100,87,21.0,10
2007,423,756,-595,-556,-41,13.8,5043,86,21.3,15
2008,520,739,-493,-493,17,13.9,5061,82,21.0,10
2009,731,744,-297,-354,72,13.9,5116,93,20.9,28
2010,460,749,-574,-510,-25,14.1,5175,99,21.7,17
2011,610,764,-444,-456,86,14.9,5429,99,21.6,5
2012,549,754,-476,-493,69,14.2,5172,94,22.0,14
2013,492,720,-499,-485,21,13.6,4966,68,20.2,13
2014,494,774,-547,-553,46,14.2,5188,92,21.3,17
2015,565,768,-454,-504,44,13.9,5089,78,21.2,14
2016,534,740,-480,-520,27,14.1,5130,79,21.2,13
2016
2017,641,758,-385,-512,123,14.1,5169,94,22.0,23
2018,438,787,-637,-591,-19,15.2,5556,99,22.3,12
2019,602,759,-439,-523,119,15.0,5475,95,22.9,4
2020,570,777,-475,-524,57,15.0,5488,106,23.2,11
2021,521,882,-708,-576,-20,15.8,5777,115,22.5,3
2022,422,783,-632,-646,3,14.7,5382,107,22.7,18
2023,493,832,-680,-638,18,14.6,5327,90,22.2,7
2024,535,844,-655,-642,-35,15.3,5588,116,22.3,7
2025,493,742,-509,-482,-3,14.2,5181,85,22.5,15
2026,447,866,-782,-673,-42,15.1,5511,108,22.4,8
2027,501,864,-697,-685,38,15.1,5523,94,22.7,6
2028,565,720,-440,-448,9,14.8,5423,114,22.8,6
2029,421,860,-801,-704,-49,15.4,5612,96,22.1,1
2030,541,843,-626,-645,32,14.8,5402,96,22.9,5
2031,407,737,-588,-575,27,14.5,5304,96,22.7,12
2032,425,783,-630,-605,14,15.1,5519,100,22.5,16
2033,687,716,-303,-357,51,14.4,5253,84,20.6,8
2034,512,810,-558,-650,96,14.6,5338,96,23.2,8
2035,497,805,-586,-596,30,15.3,5587,114,23.3,1
2036,396,800,-680,-661,-6,15.1,5516,110,22.1,14
2037,502,766,-529,-544,-5,14.8,5403,99,22.0,7
2038,463,782,-580,-577,33,15.0,5486,103,23.0,0
2039,519,827,-570,-594,38,15.7,5715,107,23.6,4
2040,430,801,-652,-646,-8,15.4,5624,107,23.1,10
2041,511,762,-529,-508,-28,14.9,5425,91,22.7,9
2042,501,772,-556,-551,-5,15.3,5571,100,23.0,6
2043,399,770,-652,-608,-18,14.9,5443,104,22.5,8
2044,437,707,-535,-469,-10,14.2,5211,81,21.5,14
2045,554,803,-527,-607,95,15.4,5633,104,22.4,8
2046,514,765,-505,-560,67,14.4,5242,97,21.3,10
