year,annual-frozen-days
1987,162
1988,148
1989,95
1990,92
1991,122
1992,147
1993,150
1994,87
1995,132
1996,144
1997,129
1998,130
1999,118
2000,98
2001,131
2002,133
2003,139
2004,138
2005,133
2006,121
2007,121
2008,103
2009,132
2010,168
2011,111
2012,133
2013,141
2014,92
2015,93
2016,112
