year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-EMU,label C2-EMU,label C3-EMU,label C12-EMU,label M1,label M2,label M8-EMU,label Co2,label Co3-EMU
1987,6,6,-92,3,0,-134,53,53,82
1988,17,1,-118,4,0,-124,38,52,75
1989,2,0,-10,4,0,-39,52,57,110
1990,13,0,-160,6,0,-275,41,50,38
1991,6,0,-147,3,0,-217,41,47,43
1992,11,2,-108,3,0,-162,38,48,79
1993,7,0,-196,2,0,-217,35,41,129
1994,1,1,-153,6,0,-279,44,48,30
1995,14,0,-115,2,0,-110,25,52,85
1996,7,0,-153,2,0,-275,34,37,58
1997,6,0,-175,6,0,-265,41,41,80
1998,10,0,-159,1,0,-132,44,57,120
1999,6,0,-159,4,0,-206,28,60,77
2000,6,0,-131,2,0,-183,41,25,89
2001,11,0,-151,2,0,-204,34,51,45
2002,4,1,-116,3,0,-196,52,38,41
2003,6,0,-185,2,0,-222,42,63,73
2004,3,0,-92,4,0,-167,57,46,69
2005,2,4,-45,3,0,-87,53,47,104
2006,2,1,-64,1,0,-35,52,49,115
2007,6,0,-119,5,0,-139,41,54,58
2008,6,1,-88,0,0,-110,41,55,105
2009,8,0,-157,5,0,-226,36,45,44
2010,14,0,-145,5,0,-200,39,47,68
2011,9,0,-102,4,0,-206,34,66,52
2012,3,0,-78,2,0,-137,52,55,42
2013,4,0,-161,4,0,-196,48,57,75
2014,9,0,-55,6,0,-98,38,57,78
2015,12,0,-92,4,0,-170,38,42,62
2016,10,0,-117,6,0,-206,32,51,57
2016
2017,9,0,-124,3,0,-111,36,36,68
2018,7,0,-109,4,0,-158,41,38,73
2019,9,0,-61,7,0,-161,48,39,38
2020,9,0,-59,2,0,-210,45,37,45
2021,14,0,-142,1,0,-183,38,37,64
2022,6,0,-81,3,0,-226,51,43,67
2023,4,0,-136,2,0,-175,50,41,92
2024,2,0,-176,2,0,-155,44,37,93
2025,4,0,-128,2,0,-30,41,35,107
2026,3,0,-140,3,0,-197,34,46,126
2027,2,0,-91,2,0,-263,47,39,44
2028,4,0,-120,2,0,-58,42,33,98
2029,6,0,-164,3,0,-344,40,20,47
2030,11,0,-192,1,2,-242,34,35,84
2031,11,0,-38,2,0,-85,38,38,79
2032,5,0,-49,3,0,-182,41,31,69
2033,2,0,-84,4,0,-147,39,37,42
2034,7,0,-135,1,0,-198,44,33,100
2035,10,0,-130,6,0,-254,38,47,37
2036,8,0,-138,2,0,-125,42,30,102
2037,18,0,-155,1,0,-247,29,40,58
2038,11,0,-163,1,0,-123,35,48,135
2039,9,0,-158,5,0,-212,33,50,64
2040,19,0,-153,2,0,-190,32,31,49
2041,14,0,-141,3,0,-177,28,26,134
2042,11,1,-57,5,0,-139,38,34,64
2043,12,0,-98,3,1,-123,43,33,92
2044,7,0,-105,2,0,-95,28,39,103
2045,11,0,-142,3,0,-200,29,47,49
2046,3,0,-74,2,0,-102,50,33,59
