year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2-LCF,label C3,label C12,label M1-LCF,label M2,label M8,label Co2,label Co3
1987,27,19,-44,5,17,-119,46,34,149
1988,26,12,126,5,16,-6,43,36,199
1989,32,13,-78,3,24,-200,28,21,145
1990,20,15,67,3,21,36,55,15,208
1991,17,16,-99,5,34,-202,50,24,223
1992,24,9,-46,5,27,-216,52,21,165
1993,21,10,-61,4,19,-125,47,30,279
1994,22,8,-53,5,5,-172,34,32,176
1995,27,4,-49,3,21,-195,43,20,54
1996,21,5,-34,2,16,-104,41,32,232
1997,36,21,-74,4,28,-221,35,27,163
1998,17,7,28,1,18,-40,54,21,176
1999,23,17,-134,3,30,-312,48,30,166
2000,24,13,118,1,15,52,41,36,164
2001,28,11,-43,5,15,-161,38,26,186
2002,14,29,46,4,15,-39,43,21,166
2003,12,21,-37,3,12,-104,54,34,161
2004,23,6,-55,2,15,-55,48,28,256
2005,21,9,0,5,16,-39,37,34,256
2006,20,8,-111,4,15,-247,42,26,125
2007,26,21,3,4,21,-74,34,20,130
2008,13,4,-57,4,14,-131,53,24,152
2009,14,12,5,4,17,-96,49,36,253
2010,11,19,-76,0,10,-58,49,33,201
2011,21,17,-17,5,16,-141,51,22,122
2012,18,9,-29,1,12,-42,47,38,157
2013,6,13,-43,2,19,-63,54,36,161
2014,20,27,-39,4,15,-116,46,16,233
2015,20,18,-42,4,13,-213,51,30,71
2016,18,24,15,5,2,-101,37,29,92
2016
2017,34,2,-90,1,19,-159,30,14,116
2018,33,6,9,3,22,-135,53,13,55
2019,43,4,-169,2,40,-317,36,18,134
2020,43,2,-33,7,25,-184,35,13,106
2021,23,7,-66,5,24,-250,32,8,165
2022,26,11,-31,1,17,-220,46,11,138
2023,40,11,-134,2,25,-275,35,25,201
2024,28,9,-146,4,28,-331,37,22,158
2025,32,14,-98,2,34,-238,34,25,156
2026,19,8,-78,3,31,-231,37,14,133
2027,25,10,-44,3,39,-182,45,5,139
2028,28,6,-33,2,15,-151,38,15,148
2029,32,2,-109,5,23,-263,31,23,146
2030,25,11,-137,5,36,-214,59,18,211
2031,37,5,-129,4,11,-247,34,6,143
2032,33,19,-105,4,26,-261,32,24,103
2033,28,8,-72,2,11,-172,44,14,112
2034,36,9,-70,6,23,-285,31,17,105
2035,39,4,-125,6,19,-267,21,11,148
2036,37,6,-122,6,37,-273,28,17,103
2037,30,15,-41,4,26,-173,50,11,114
2038,36,12,-100,5,15,-257,34,18,126
2039,12,29,-66,3,17,-165,55,26,76
2040,39,6,-133,7,41,-319,30,9,165
2041,39,11,-138,4,28,-296,38,13,121
2042,23,4,-24,1,21,-169,30,21,61
2043,13,7,-19,2,26,-209,58,9,85
2044,26,8,-19,1,28,-135,38,20,82
2045,30,8,-83,1,19,-228,41,13,116
2046,18,6,-87,5,21,-231,56,16,190

min,,,,,,,10
max,,,,,,,90
steps,,,,,,,9
decimal
