year,annual-frozen-days
1987,38
1988,44
1989,36
1990,52
1991,41
1992,48
1993,55
1994,32
1995,32
1996,35
1997,18
1998,42
1999,57
2000,43
2001,48
2002,42
2003,56
2004,84
2005,95
2006,65
2007,71
2008,60
2009,67
2010,59
2011,46
2012,80
2013,70
2014,33
2015,68
2016,37
