year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1-FGN,label C2,label C3-FGN,label C12,label M1-FGN,label M2,label M8,label Co2,label Co3
1987,6,3,-298,8,3,-564,49,6,19
1988,6,0,-344,9,3,-619,34,18,9
1989,0,0,-268,8,1,-546,51,14,14
1990,3,0,-400,10,1,-657,41,6,27
1991,1,0,-363,10,2,-608,57,21,52
1992,8,3,-316,6,2,-548,40,10,23
1993,2,0,-393,8,1,-608,45,10,23
1994,4,2,-466,6,2,-658,34,5,26
1995,0,0,-313,8,2,-590,59,8,6
1996,0,1,-443,9,1,-612,45,17,6
1997,8,0,-399,8,2,-700,35,15,6
1998,3,2,-400,9,1,-557,44,6,10
1999,4,0,-439,8,1,-639,33,10,41
2000,2,0,-458,10,0,-655,44,10,56
2001,8,0,-349,10,4,-610,39,10,1
2002,1,1,-365,7,0,-572,47,8,6
2003,2,0,-444,8,6,-632,34,4,10
2004,0,1,-308,9,0,-559,50,22,6
2005,0,5,-304,8,3,-597,49,2,6
2006,10,3,-415,9,0,-601,35,13,16
2007,3,0,-303,7,7,-532,43,18,24
2008,1,4,-364,8,3,-606,42,9,15
2009,4,2,-332,6,1,-593,41,23,36
2010,5,2,-436,10,3,-653,53,12,23
2011,5,0,-410,9,6,-636,30,7,18
2012,6,2,-365,10,0,-631,41,15,3
2013,2,1,-315,8,2,-596,43,7,11
2014,0,4,-351,8,0,-585,45,18,18
2015,4,2,-375,9,14,-669,49,13,2
2016,12,1,-409,8,5,-653,30,6,5
2016
2017,1,0,-353,10,3,-560,39,3,79
2018,2,3,-393,10,7,-632,34,1,28
2019,7,0,-342,8,4,-548,31,5,44
2020,6,1,-284,8,12,-581,53,16,19
2021,1,0,-404,8,6,-670,40,6,43
2022,17,2,-381,8,15,-664,33,3,33
2023,1,2,-379,7,7,-606,43,9,56
2024,4,0,-396,8,7,-647,36,13,28
2025,20,2,-473,10,16,-720,23,5,7
2026,7,2,-334,8,6,-680,33,6,24
2027,2,0,-394,10,0,-624,45,11,24
2028,8,0,-347,6,12,-689,36,13,15
2029,8,0,-437,9,7,-728,35,17,27
2030,7,0,-312,9,9,-653,44,4,0
2031,8,0,-449,10,4,-651,31,2,42
2032,10,1,-429,8,1,-669,31,9,26
2033,9,0,-463,11,8,-696,24,7,37
2034,9,0,-371,10,9,-629,36,20,31
2035,3,0,-431,11,21,-709,34,1,7
2036,6,0,-440,7,2,-700,38,4,4
2037,2,0,-368,9,1,-595,31,8,17
2038,7,0,-405,9,1,-624,37,1,25
2039,10,0,-388,9,7,-661,36,1,67
2040,8,1,-401,8,12,-644,28,8,34
2041,10,2,-394,6,7,-660,37,8,60
2042,3,1,-405,11,12,-685,40,2,32
2043,7,0,-391,8,15,-644,35,2,37
2044,6,0,-379,10,6,-592,39,15,28
2045,11,1,-458,6,1,-692,20,7,25
2046,8,2,-354,8,2,-604,33,10,28

min,,,,0,,,0
max,,,,12,,,72
steps,,,,13,,,10
decimals
