year,annual-average-temperature
1987,13.1
1988,12.6
1989,13.7
1990,13.0
1991,12.7
1992,12.7
1993,11.9
1994,13.3
1995,13.9
1996,12.9
1997,13.9
1998,13.2
1999,12.6
2000,12.7
2001,12.8
2002,12.4
2003,12.8
2004,11.8
2005,12.3
2006,13.0
2007,11.9
2008,11.9
2009,13.0
2010,12.3
2011,13.0
2012,12.1
2013,11.9
2014,13.0
2015,12.5
2016,13.1

min.,10
max.,17
steps,8
decimals
