year,annual-average-temperature
1987,0.8
1988,2.6
1989,4.1
1990,4.0
1991,2.8
1992,-0.8
1993,-1.4
1994,-1.0
1995,3.9
1996,2.9
1997,4.1
1998,2.2
1999,2.8
2000,4.5
2001,3.3
2002,3.7
2003,2.9
2004,3.7
2005,4.0
2006,4.4
2007,4.2
2008,4.2
2009,3.4
2010,1.9
2011,4.6
2012,3.2
2013,4.2
2014,4.9
2015,5.0
2016,3.7
