year,annual-frozen-days
1987,185
1988,200
1989,169
1990,151
1991,195
1992,229
1993,248
1994,245
1995,168
1996,168
1997,170
1998,199
1999,185
2000,139
2001,168
2002,179
2003,197
2004,172
2005,175
2006,172
2007,170
2008,179
2009,173
2010,199
2011,163
2012,180
2013,170
2014,172
2015,155
2016,181

min,120
max,255
steps,10
decimal
