year,annual-average-temperature
1987,0.8
1988,2.9
1989,4.8
1990,3.9
1991,2.8
1992,-0.8
1993,-1.4
1994,2.7
1995,3.9
1996,2.9
1997,3.3
1998,2.8
1999,3.8
2000,5.0
2001,3.4
2002,3.6
2003,3.8
2004,3.6
2005,4.4
2006,4.0
2007,4.4
2008,4.5
2009,3.4
2010,2.2
2011,4.6
2012,2.9
2013,4.5
2014,4.8
2015,5.1
2016,4.1
