year,C1,C2,C3,C12,M1,M2,M8,Co2,Co3
,label C1,label C2-LCF,label C3,label C12,label M1-LCF,label M2,label M8,label Co2,label Co3
1987,20,38,-161.79,5,4,-318.87,49,31,90
1988,10,32,-114,7,7,-251,52,27,96
1989,26,32,-157,3,8,-326,44,44,75
1990,29,23,-192,5,19,-363,45,25,72
1991,23,33,-183,5,27,-379,42,41,105
1992,27,18,-166,6,18,-346,46,46,83
1993,19,35,-173,5,14,-361,42,48,65
1994,31,34,-221,6,27,-418,41,34,123
1995,20,33,-128,7,11,-254,39,38,115
1996,28,31,-199,6,3,-318,37,43,129
1997,36,42,-169,4,25,-381,43,49,51
1998,41,36,-215,6,17,-374,28,38,95
1999,28,25,-159,6,15,-427,32,40,44
2000,23,46,-199,5,11,-365,36,37,76
2001,21,28,-164,5,4,-227,49,28,159
2002,41,41,-225,8,20,-415,44,33,83
2003,32,37,-139,8,20,-321,43,40,109
2004,32,33,-64,3,25,-230,42,31,66
2005,24,38,-69,6,15,-281,43,26,50
2006,18,29,-94,5,14,-248,66,28,111
2007,33,30,-169,3,22,-380,39,23,75
2008,28,22,-161,6,19,-362,41,28,97
2009,25,18,-121,6,17,-330,32,42,95
2010,31,35,-83,4,21,-305,42,23,56
2011,22,12,-140,5,16,-341,49,36,44
2012,27,22,-185,4,6,-241,35,46,109
2013,22,16,-120,4,19,-230,44,33,97
2014,24,25,-193,6,11,-321,34,32,77
2015,15,39,-142,8,13,-313,31,48,76
2016,12,32,-112,6,11,-275,50,51,107
2016
2017,33,32,-199,6,26,-427,46,17,82
2018,33,18,-232,6,24,-381,45,31,80
2019,30,26,-144,5,16,-295,44,35,100
2020,43,24,-222,6,31,-434,27,24,63
2021,10,32,-182,8,6,-407,64,31,64
2022,22,23,-66,4,21,-217,48,11,65
2023,31,16,-270,8,17,-544,43,31,62
2024,33,16,-215,5,25,-487,30,18,22
2025,28,16,-183,5,12,-304,38,22,166
2026,34,15,-215,7,22,-413,50,40,89
2027,34,29,-216,6,20,-431,41,33,80
2028,32,25,-158,3,33,-362,35,13,29
2029,26,24,-180,4,26,-414,42,24,102
2030,24,34,-236,6,14,-482,44,19,7
2031,28,14,-111,4,21,-337,43,14,56
2032,43,22,-185,6,25,-393,29,33,122
2033,37,16,-213,4,25,-411,44,18,42
2034,32,15,-180,5,34,-374,37,39,95
2035,31,20,-161,4,22,-364,42,20,44
2036,37,38,-226,5,25,-441,42,37,71
2037,36,21,-199,7,16,-402,39,36,58
2038,39,19,-213,5,24,-412,40,22,55
2039,33,19,-143,7,18,-331,45,36,83
2040,21,27,-38,4,30,-269,58,32,48
2041,35,11,-168,5,18,-384,39,41,86
2042,16,24,-161,6,4,-322,24,33,55
2043,27,17,-171,3,18,-337,28,29,62
2044,26,37,-158,6,14,-355,50,22,67
2045,43,19,-223,8,26,-449,20,32,89
2046,24,32,-144,6,21,-317,38,30,82
