year,annual-frozen-days
1987,94
1988,94
1989,86
1990,82
1991,94
1992,93
1993,115
1994,81
1995,98
1996,119
1997,104
1998,96
1999,99
2000,71
2001,94
2002,84
2003,109
2004,86
2005,108
2006,99
2007,73
2008,68
2009,66
2010,99
2011,94
2012,83
2013,88
2014,47
2015,70
2016,77
