year,annual-average-temperature
1987,9.9
1988,11.1
1989,11.4
1990,11.2
1991,10.3
1992,10.4
1993,9.8
1994,11.2
1995,10.9
1996,9.7
1997,11.0
1998,10.7
1999,11.3
2000,11.6
2001,11.0
2002,11.5
2003,11.6
2004,10.6
2005,10.9
2006,11.4
2007,11.2
2008,10.6
2009,11.0
2010,10.0
2011,11.8
2012,10.8
2013,10.4
2014,11.9
2015,11.6
2016,11.0

min,8
max,14
steps,7
decimal



