year,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10
1987,838,567,77,-159,133,9.7,3644,18,16.8,54
1988,546,658,-316,-427,30,11.4,4258,64,20.7,54
1989,685,597,-106,-234,51,10.2,3766,37,16.6,65
1990,796,598,12,-174,79,10.1,3745,33,16.6,64
1991,796,723,-203,-436,64,10.5,3890,28,17.0,65
1992,744,617,-90,-224,70,11.2,4114,52,18.8,36
1993,652,785,-413,-453,17,10.6,3953,60,18.9,66
1994,782,764,-231,-381,95,10.9,4048,46,18.8,48
1995,623,631,-201,-336,60,10.5,3848,45,17.5,53
1996,763,680,-206,-311,62,10.1,3741,28,16.9,61
1997,802,702,-161,-297,104,10.3,3812,26,16.7,49
1998,748,636,-87,-233,65,11.0,4058,43,18.3,56
1999,686,715,-341,-386,-5,10.7,3956,40,17.3,50
2000,766,706,-224,-210,-42,10.7,3954,42,17.6,62
2001,745,593,-41,-261,99,9.6,3583,39,17.3,80
2002,714,619,-102,-280,61,11.0,4040,39,17.6,42
2003,688,637,-139,-233,48,10.6,3968,57,18.6,72
2004,842,640,-13,-206,101,11.2,4139,52,18.3,45
2005,644,621,-188,-295,14,10.8,4023,41,17.5,61
2006,668,670,-201,-298,50,10.7,3984,55,19.3,72
2007,797,634,-37,-274,83,10.5,3875,50,19.1,67
2008,813,599,25,-168,124,10.6,3939,29,17.0,50
2009,655,619,-147,-278,81,9.6,3649,52,18.9,94
2010,692,617,-121,-256,62,10.3,3822,32,16.9,60
2011,689,670,-182,-256,23,11.3,4201,60,18.5,53
2012,667,621,-169,-333,73,11.1,4089,55,17.7,60
2013,754,603,-39,-178,71,10.4,3873,37,16.5,61
2014,807,559,64,-142,41,8.9,3344,26,17.2,90
2015,731,595,-62,-260,53,10.2,3759,31,17.6,66
2016,771,617,-57,-265,79,11.3,4149,31,17.2,44
2016
2017,557,635,-295,-397,38,11.2,4150,53,18.5,61
2018,772,653,-82,-302,174,11.0,4083,69,19.6,56
2019,659,633,-176,-367,112,11.3,4153,40,17.3,41
2020,648,647,-197,-363,90,11.7,4307,60,18.1,31
2021,798,681,-145,-247,57,10.7,3902,33,16.8,54
2022,741,610,-64,-327,127,11.8,4323,47,18.8,30
2023,664,822,-459,-526,12,12.4,4544,63,19.3,33
2024,610,764,-419,-508,69,11.6,4263,61,17.6,40
2025,791,635,-27,-240,204,11.2,4128,57,18.7,55
2026,646,773,-423,-522,77,12.2,4459,66,19.7,35
2027,570,712,-397,-471,23,10.8,3967,27,16.9,43
2028,756,676,-124,-380,135,12.2,4480,64,18.9,32
2029,730,778,-360,-443,56,11.1,4052,49,18.2,57
2030,742,751,-281,-352,53,11.1,4084,60,18.7,61
2031,781,640,-57,-355,186,11.7,4270,46,19.1,48
2032,656,630,-178,-412,148,11.4,4167,52,18.6,42
2033,793,661,-50,-356,201,10.7,3925,48,18.8,64
2034,605,639,-244,-321,33,11.1,4108,36,16.3,48
2035,693,644,-160,-369,134,11.2,4112,50,18.3,42
2036,697,628,-133,-310,92,11.6,4254,53,18.6,40
2037,726,621,-103,-356,136,12.0,4390,50,17.7,32
2038,608,645,-236,-408,71,11.5,4214,58,18.5,44
2039,839,621,6,-95,36,12.0,4407,39,17.4,24
2040,685,655,-175,-338,96,11.4,4186,46,18.2,32
2041,721,676,-154,-378,142,12.1,4435,80,20.8,36
2042,645,668,-217,-362,80,10.8,3958,57,17.6,53
2043,525,655,-351,-460,120,11.2,4184,39,17.6,61
2044,806,625,-32,-224,138,11.0,4061,49,18.6,55
2045,692,656,-169,-377,137,11.5,4216,58,18.2,44
2046,737,609,-77,-270,169,11.3,4141,39,18.0,39

min,500,500,,,,8,3000,,14
max,1000,900,,,,14,5000,,22
steps,11,9,,,,7,11,,5
decimal



