year,annual-estival-days
1987,36
1988,36
1989,63
1990,44
1991,50
1992,45
1993,34
1994,46
1995,52
1996,43
1997,55
1998,36
1999,53
2000,46
2001,49
2002,35
2003,79
2004,45
2005,47
2006,55
2007,38
2008,33
2009,50
2010,43
2011,42
2012,37
2013,44
2014,38
2015,52
2016,45
