year,annual-average-temperature
1987,9.6
1988,10.7
1989,11.3
1990,11.4
1991,10.2
1992,10.7
1993,10.7
1994,11.5
1995,11.3
1996,9.5
1997,11.1
1998,11.2
1999,11.7
2000,11.6
2001,11.3
2002,11.5
2003,11.4
2004,11.2
2005,11.4
2006,11.8
2007,11.7
2008,11.3
2009,11.4
2010,10.1
2011,12.0
2012,11.2
2013,10.6
2014,12.5
2015,11.7
2016,11.7
